"","query_seqname","mismatches","count","Proteome ID","PLength"
"45","sp|Q8JPQ9|NSS_BUNL8",3,3,"UP000008768",92
"46","sp|Q8JPR0|NCAP_BUNL8",3,4,"UP000008768",235
"47","sp|Q8JPR1|GP_BUNL8",3,16,"UP000008768",1441
"48","sp|Q8JPR2|L_BUNL8",3,40,"UP000008768",2263
"49","tr|A8WA74|A8WA74_BUNSH",3,45,"UP000150053",2263
"50","tr|A9LXW2|A9LXW2_BUNSH",3,18,"UP000150053",1441
"51","tr|A9YU75|A9YU75_BUNSH",3,1,"UP000150053",235
"52","tr|A9YU76|A9YU76_BUNSH",3,3,"UP000150053",92
"53","tr|Q5Y0M9|Q5Y0M9_9ALPH",1,1,"UP000137988",1167
"54","tr|Q5Y0M9|Q5Y0M9_9ALPH",2,19,"UP000137988",1167
"55","tr|Q5Y0M9|Q5Y0M9_9ALPH",3,248,"UP000137988",1167
"56","tr|Q5Y0N0|Q5Y0N0_9ALPH",3,3,"UP000137988",78
"57","tr|Q5Y0N1|Q5Y0N1_9ALPH",2,1,"UP000137988",115
"58","tr|Q5Y0N1|Q5Y0N1_9ALPH",3,17,"UP000137988",115
"59","tr|Q5Y0N2|Q5Y0N2_9ALPH",3,20,"UP000137988",276
"60","tr|Q5Y0N3|Q5Y0N3_9ALPH",2,2,"UP000137988",91
"61","tr|Q5Y0N3|Q5Y0N3_9ALPH",3,9,"UP000137988",91
"62","tr|Q5Y0N4|Q5Y0N4_9ALPH",3,3,"UP000137988",102
"63","tr|Q5Y0N5|Q5Y0N5_9ALPH",2,2,"UP000137988",540
"64","tr|Q5Y0N5|Q5Y0N5_9ALPH",3,58,"UP000137988",540
"65","tr|Q5Y0N6|Q5Y0N6_9ALPH",3,34,"UP000137988",399
"66","tr|Q5Y0N7|Q5Y0N7_9ALPH",3,31,"UP000137988",395
"67","tr|Q5Y0N9|Q5Y0N9_9ALPH",1,2,"UP000137988",604
"68","tr|Q5Y0N9|Q5Y0N9_9ALPH",2,17,"UP000137988",604
"69","tr|Q5Y0N9|Q5Y0N9_9ALPH",3,144,"UP000137988",604
"70","tr|Q5Y0P0|Q5Y0P0_9ALPH",2,5,"UP000137988",454
"71","tr|Q5Y0P0|Q5Y0P0_9ALPH",3,53,"UP000137988",454
"72","tr|Q5Y0P1|Q5Y0P1_9ALPH",2,3,"UP000137988",300
"73","tr|Q5Y0P1|Q5Y0P1_9ALPH",3,40,"UP000137988",300
"74","tr|Q5Y0P2|Q5Y0P2_9ALPH",2,4,"UP000137988",431
"75","tr|Q5Y0P2|Q5Y0P2_9ALPH",3,50,"UP000137988",431
"76","tr|Q5Y0P4|Q5Y0P4_9ALPH",1,9,"UP000137988",630
"77","tr|Q5Y0P4|Q5Y0P4_9ALPH",2,36,"UP000137988",630
"78","tr|Q5Y0P4|Q5Y0P4_9ALPH",3,153,"UP000137988",630
"79","tr|Q5Y0P5|Q5Y0P5_9ALPH",2,4,"UP000137988",226
"80","tr|Q5Y0P5|Q5Y0P5_9ALPH",3,57,"UP000137988",226
"81","tr|Q5Y0P6|Q5Y0P6_9ALPH",3,8,"UP000137988",190
"82","tr|Q5Y0P7|Q5Y0P7_9ALPH",2,7,"UP000137988",510
"83","tr|Q5Y0P7|Q5Y0P7_9ALPH",3,76,"UP000137988",510
"84","tr|Q5Y0P8|Q5Y0P8_9ALPH",3,14,"UP000137988",334
"85","tr|Q5Y0P9|Q5Y0P9_9ALPH",3,67,"UP000137988",1053
"86","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",2,1,"UP000137988",228
"87","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",3,31,"UP000137988",228
"88","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",3,27,"UP000137988",367
"89","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",3,3,"UP000137988",77
"90","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",2,3,"UP000137988",275
"91","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",3,16,"UP000137988",275
"92","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",3,31,"UP000137988",488
"93","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",2,2,"UP000137988",674
"94","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",3,83,"UP000137988",674
"95","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",2,3,"UP000137988",680
"96","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",3,64,"UP000137988",680
"97","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",2,1,"UP000137988",174
"98","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",3,25,"UP000137988",174
"99","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",3,34,"UP000137988",464
"100","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",2,4,"UP000137988",381
"101","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",3,62,"UP000137988",381
"102","tr|Q5Y0R0|Q5Y0R0_9ALPH",2,3,"UP000137988",438
"103","tr|Q5Y0R0|Q5Y0R0_9ALPH",3,50,"UP000137988",438
"104","tr|Q5Y0R1|Q5Y0R1_9ALPH",2,5,"UP000137988",484
"105","tr|Q5Y0R1|Q5Y0R1_9ALPH",3,34,"UP000137988",484
"106","tr|Q5Y0R2|Q5Y0R2_9ALPH",2,2,"UP000137988",325
"107","tr|Q5Y0R2|Q5Y0R2_9ALPH",3,16,"UP000137988",325
"108","tr|Q5Y0R3|Q5Y0R3_9ALPH",1,1,"UP000137988",975
"109","tr|Q5Y0R3|Q5Y0R3_9ALPH",2,8,"UP000137988",975
"110","tr|Q5Y0R3|Q5Y0R3_9ALPH",3,52,"UP000137988",975
"111","tr|Q5Y0R4|Q5Y0R4_9ALPH",2,1,"UP000137988",459
"112","tr|Q5Y0R4|Q5Y0R4_9ALPH",3,36,"UP000137988",459
"113","tr|Q5Y0R5|Q5Y0R5_9ALPH",2,13,"UP000137988",1217
"114","tr|Q5Y0R5|Q5Y0R5_9ALPH",3,152,"UP000137988",1217
"115","tr|Q5Y0R6|Q5Y0R6_9ALPH",1,7,"UP000137988",3070
"116","tr|Q5Y0R6|Q5Y0R6_9ALPH",2,45,"UP000137988",3070
"117","tr|Q5Y0R6|Q5Y0R6_9ALPH",3,491,"UP000137988",3070
"118","tr|Q5Y0R7|Q5Y0R7_9ALPH",3,2,"UP000137988",114
"119","tr|Q5Y0R8|Q5Y0R8_9ALPH",2,3,"UP000137988",266
"120","tr|Q5Y0R8|Q5Y0R8_9ALPH",3,27,"UP000137988",266
"121","tr|Q5Y0R9|Q5Y0R9_9ALPH",3,5,"UP000137988",135
"122","tr|Q5Y0S0|Q5Y0S0_9ALPH",2,7,"UP000137988",590
"123","tr|Q5Y0S0|Q5Y0S0_9ALPH",3,71,"UP000137988",590
"124","tr|Q5Y0S1|Q5Y0S1_9ALPH",3,16,"UP000137988",304
"125","tr|Q5Y0S2|Q5Y0S2_9ALPH",1,4,"UP000137988",1226
"126","tr|Q5Y0S2|Q5Y0S2_9ALPH",2,15,"UP000137988",1226
"127","tr|Q5Y0S2|Q5Y0S2_9ALPH",3,82,"UP000137988",1226
"128","tr|Q5Y0S3|Q5Y0S3_9ALPH",3,47,"UP000137988",1196
"129","tr|Q5Y0S4|Q5Y0S4_9ALPH",3,63,"UP000137988",784
"130","tr|Q5Y0S5|Q5Y0S5_9ALPH",2,7,"UP000137988",885
"131","tr|Q5Y0S5|Q5Y0S5_9ALPH",3,60,"UP000137988",885
"132","tr|Q5Y0S6|Q5Y0S6_9ALPH",2,2,"UP000137988",292
"133","tr|Q5Y0S6|Q5Y0S6_9ALPH",3,55,"UP000137988",292
"134","tr|Q5Y0S7|Q5Y0S7_9ALPH",1,1,"UP000137988",594
"135","tr|Q5Y0S7|Q5Y0S7_9ALPH",2,4,"UP000137988",594
"136","tr|Q5Y0S7|Q5Y0S7_9ALPH",3,76,"UP000137988",594
"137","tr|Q5Y0S8|Q5Y0S8_9ALPH",2,9,"UP000137988",577
"138","tr|Q5Y0S8|Q5Y0S8_9ALPH",3,56,"UP000137988",577
"139","tr|Q5Y0S9|Q5Y0S9_9ALPH",3,21,"UP000137988",260
"140","tr|Q5Y0T0|Q5Y0T0_9ALPH",3,27,"UP000137988",378
"141","tr|Q5Y0T1|Q5Y0T1_9ALPH",2,2,"UP000137988",863
"142","tr|Q5Y0T1|Q5Y0T1_9ALPH",3,97,"UP000137988",863
"143","tr|Q5Y0T2|Q5Y0T2_9ALPH",2,2,"UP000137988",526
"144","tr|Q5Y0T2|Q5Y0T2_9ALPH",3,27,"UP000137988",526
"145","tr|Q5Y0T6|Q5Y0T6_9ALPH",2,20,"UP000137988",703
"146","tr|Q5Y0T6|Q5Y0T6_9ALPH",3,95,"UP000137988",703
"147","tr|Q5Y0T7|Q5Y0T7_9ALPH",2,6,"UP000137988",362
"148","tr|Q5Y0T7|Q5Y0T7_9ALPH",3,29,"UP000137988",362
"149","tr|Q5Y0T8|Q5Y0T8_9ALPH",3,20,"UP000137988",735
"150","tr|Q5Y0T9|Q5Y0T9_9ALPH",2,2,"UP000137988",214
"151","tr|Q5Y0T9|Q5Y0T9_9ALPH",3,18,"UP000137988",214
"152","tr|Q5Y0U0|Q5Y0U0_9ALPH",2,1,"UP000137988",514
"153","tr|Q5Y0U0|Q5Y0U0_9ALPH",3,24,"UP000137988",514
"154","tr|Q5Y0U1|Q5Y0U1_9ALPH",2,4,"UP000137988",615
"155","tr|Q5Y0U1|Q5Y0U1_9ALPH",3,54,"UP000137988",615
"156","tr|Q5Y0U2|Q5Y0U2_9ALPH",3,10,"UP000137988",87
"157","tr|Q5Y0U3|Q5Y0U3_9ALPH",3,34,"UP000137988",450
"158","tr|Q5Y0U4|Q5Y0U4_9ALPH",2,1,"UP000137988",879
"159","tr|Q5Y0U4|Q5Y0U4_9ALPH",3,42,"UP000137988",879
"160","tr|Q5Y0U5|Q5Y0U5_9ALPH",2,10,"UP000137988",758
"161","tr|Q5Y0U5|Q5Y0U5_9ALPH",3,131,"UP000137988",758
"162","tr|Q5Y0U6|Q5Y0U6_9ALPH",2,1,"UP000137988",296
"163","tr|Q5Y0U6|Q5Y0U6_9ALPH",3,10,"UP000137988",296
"164","tr|Q5Y0U7|Q5Y0U7_9ALPH",2,3,"UP000137988",678
"165","tr|Q5Y0U7|Q5Y0U7_9ALPH",3,52,"UP000137988",678
"166","tr|Q5Y0U8|Q5Y0U8_9ALPH",2,2,"UP000137988",875
"167","tr|Q5Y0U8|Q5Y0U8_9ALPH",3,49,"UP000137988",875
"168","tr|Q5Y0U9|Q5Y0U9_9ALPH",2,1,"UP000137988",204
"169","tr|Q5Y0U9|Q5Y0U9_9ALPH",3,23,"UP000137988",204
"170","tr|Q5Y0V0|Q5Y0V0_9ALPH",2,2,"UP000137988",227
"171","tr|Q5Y0V0|Q5Y0V0_9ALPH",3,19,"UP000137988",227
"172","tr|Q5Y0V1|Q5Y0V1_9ALPH",3,7,"UP000137988",251
"173","tr|Q5Y0V2|Q5Y0V2_9ALPH",2,1,"UP000137988",232
"174","tr|Q5Y0V2|Q5Y0V2_9ALPH",3,15,"UP000137988",232
"175","tr|Q69368|Q69368_9ALPH",3,13,"UP000137988",106
"176","tr|Q805V3|Q805V3_9ALPH",3,20,"UP000137988",317
"177","tr|Q805V4|Q805V4_9ALPH",3,43,"UP000137988",1377
"178","tr|Q805V5|Q805V5_9ALPH",3,20,"UP000137988",225
"179","sp|P11211|NCAP_CHAV",3,9,"UP000008448",422
"180","sp|P13179|L_CHAV",3,21,"UP000008448",2092
"181","sp|P13180|GLYCO_CHAV",3,7,"UP000008448",530
"182","sp|P16380|PHOSP_CHAV",2,1,"UP000008448",293
"183","sp|P16380|PHOSP_CHAV",3,16,"UP000008448",293
"184","sp|Q9WH76|MATRX_CHAV",3,1,"UP000008448",229
"185","tr|Q9WH77|Q9WH77_CHAV",3,2,"UP000008448",49
"186","sp|P0DOK1|POLSF_CHIKS",3,20,"UP000000569",824
"187","sp|Q8JUX5|POLS_CHIKS",3,34,"UP000000569",1248
"188","sp|Q8JUX6|POLN_CHIKS",2,2,"UP000000569",2474
"189","sp|Q8JUX6|POLN_CHIKS",3,61,"UP000000569",2474
"190","sp|B8XTP8|POLG_COSAA",2,3,"UP000029753",2124
"191","sp|B8XTP8|POLG_COSAA",3,57,"UP000029753",2124
"192","sp|P07385|SPI2_CWPXB",1,1,"UP000152733",341
"193","sp|P07385|SPI2_CWPXB",2,7,"UP000152733",341
"194","sp|P07385|SPI2_CWPXB",3,24,"UP000152733",341
"195","sp|P17474|RP132_CWPXB",3,13,"UP000152733",1164
"196","sp|P42927|SPI1_CWPXB",2,2,"UP000152733",355
"197","sp|P42927|SPI1_CWPXB",3,13,"UP000152733",355
"198","sp|Q04523|IL1BP_CWPXB",3,16,"UP000152733",326
"199","sp|Q8QMN3|KBTB2_CWPXB",3,11,"UP000152733",557
"200","sp|Q8QMP8|POXIN_CWPXB",1,4,"UP000152733",505
"201","sp|Q8QMP8|POXIN_CWPXB",2,9,"UP000152733",505
"202","sp|Q8QMP8|POXIN_CWPXB",3,24,"UP000152733",505
"203","sp|Q8QMQ2|KBTB1_CWPXB",2,3,"UP000152733",563
"204","sp|Q8QMQ2|KBTB1_CWPXB",3,18,"UP000152733",563
"205","sp|Q8QMQ7|KTHY_CWPXB",2,3,"UP000152733",204
"206","sp|Q8QMQ7|KTHY_CWPXB",3,16,"UP000152733",204
"207","sp|Q8QMS5|A28_CWPXB",3,1,"UP000152733",146
"208","sp|Q8QMT5|A18_CWPXB",3,6,"UP000152733",492
"209","sp|Q8QMV9|MCEL_CWPXB",3,9,"UP000152733",844
"210","sp|Q8QMY0|GLRX2_CWPXB",3,1,"UP000152733",124
"211","sp|Q8QMY9|GLRX1_CWPXB",3,5,"UP000152733",108
"212","sp|Q8QMZ9|PAP1_CWPXB",3,4,"UP000152733",479
"213","sp|Q8QN36|CP77_CWPXB",2,2,"UP000152733",668
"214","sp|Q8QN36|CP77_CWPXB",3,21,"UP000152733",668
"215","sp|Q8QN38|P28_CWPXB",3,3,"UP000152733",242
"216","sp|Q91M93|SODL_CWPXB",3,3,"UP000152733",125
"217","tr|Q77DR5|Q77DR5_CWPXB",3,3,"UP000152733",320
"218","tr|Q77DS1|Q77DS1_CWPXB",2,2,"UP000152733",224
"219","tr|Q77DS1|Q77DS1_CWPXB",3,9,"UP000152733",224
"220","tr|Q77DS2|Q77DS2_CWPXB",3,6,"UP000152733",110
"221","tr|Q77DS4|Q77DS4_CWPXB",3,2,"UP000152733",77
"222","tr|Q77DS5|Q77DS5_CWPXB",3,1,"UP000152733",94
"223","tr|Q77DS7|Q77DS7_CWPXB",3,2,"UP000152733",90
"224","tr|Q77DS9|Q77DS9_CWPXB",2,5,"UP000152733",164
"225","tr|Q77DS9|Q77DS9_CWPXB",3,16,"UP000152733",164
"226","tr|Q77DT1|Q77DT1_CWPXB",3,5,"UP000152733",213
"227","tr|Q77DT2|Q77DT2_CWPXB",3,3,"UP000152733",161
"228","tr|Q77DT4|Q77DT4_CWPXB",3,2,"UP000152733",128
"229","tr|Q77DT5|Q77DT5_CWPXB",3,1,"UP000152733",63
"230","tr|Q77DT6|Q77DT6_CWPXB",3,3,"UP000152733",79
"231","tr|Q77DT7|Q77DT7_CWPXB",3,13,"UP000152733",312
"232","tr|Q77DT8|Q77DT8_CWPXB",3,6,"UP000152733",319
"233","tr|Q77DT9|Q77DT9_CWPXB",3,8,"UP000152733",190
"234","tr|Q77DU0|Q77DU0_CWPXB",2,1,"UP000152733",88
"235","tr|Q77DU0|Q77DU0_CWPXB",3,3,"UP000152733",88
"236","tr|Q77DU1|Q77DU1_CWPXB",3,8,"UP000152733",373
"237","tr|Q77DU2|Q77DU2_CWPXB",3,10,"UP000152733",63
"238","tr|Q7THV0|Q7THV0_CWPXB",3,1,"UP000152733",50
"239","tr|Q7THV1|Q7THV1_CWPXB",3,1,"UP000152733",71
"240","tr|Q7THV3|Q7THV3_CWPXB",3,3,"UP000152733",61
"241","tr|Q7THV5|Q7THV5_CWPXB",3,2,"UP000152733",80
"242","tr|Q7THV9|Q7THV9_CWPXB",3,1,"UP000152733",62
"243","tr|Q7THW0|Q7THW0_CWPXB",3,6,"UP000152733",85
"244","tr|Q7THW1|Q7THW1_CWPXB",3,1,"UP000152733",78
"245","tr|Q7THW2|Q7THW2_CWPXB",3,3,"UP000152733",56
"246","tr|Q85307|Q85307_CWPXB",3,12,"UP000152733",246
"247","tr|Q85308|Q85308_CWPXB",3,5,"UP000152733",355
"248","tr|Q8QHN9|Q8QHN9_CWPXB",3,9,"UP000152733",672
"249","tr|Q8QHR5|Q8QHR5_CWPXB",3,1,"UP000152733",64
"250","tr|Q8QHS8|Q8QHS8_CWPXB",3,8,"UP000152733",619
"251","tr|Q8QMM7|Q8QMM7_CWPXB",3,1,"UP000152733",153
"252","tr|Q8QMM8|Q8QMM8_CWPXB",2,1,"UP000152733",579
"253","tr|Q8QMM8|Q8QMM8_CWPXB",3,19,"UP000152733",579
"254","tr|Q8QMM9|Q8QMM9_CWPXB",2,13,"UP000152733",1919
"255","tr|Q8QMM9|Q8QMM9_CWPXB",3,67,"UP000152733",1919
"256","tr|Q8QMN0|Q8QMN0_CWPXB",3,1,"UP000152733",193
"257","tr|Q8QMN4|Q8QMN4_CWPXB",3,24,"UP000152733",800
"258","tr|Q8QMN5|Q8QMN5_CWPXB",3,9,"UP000152733",366
"259","tr|Q8QMN6|Q8QMN6_CWPXB",3,11,"UP000152733",574
"260","tr|Q8QMN7|Q8QMN7_CWPXB",3,5,"UP000152733",340
"261","tr|Q8QMN8|Q8QMN8_CWPXB",3,1,"UP000152733",149
"262","tr|Q8QMN9|Q8QMN9_CWPXB",1,3,"UP000152733",285
"263","tr|Q8QMN9|Q8QMN9_CWPXB",2,3,"UP000152733",285
"264","tr|Q8QMN9|Q8QMN9_CWPXB",3,9,"UP000152733",285
"265","tr|Q8QMP1|Q8QMP1_CWPXB",3,19,"UP000152733",501
"266","tr|Q8QMP6|Q8QMP6_CWPXB",2,1,"UP000152733",317
"267","tr|Q8QMP6|Q8QMP6_CWPXB",3,11,"UP000152733",317
"268","tr|Q8QMP7|Q8QMP7_CWPXB",2,1,"UP000152733",558
"269","tr|Q8QMP7|Q8QMP7_CWPXB",3,15,"UP000152733",558
"270","tr|Q8QMP9|Q8QMP9_CWPXB",1,3,"UP000152733",299
"271","tr|Q8QMP9|Q8QMP9_CWPXB",2,5,"UP000152733",299
"272","tr|Q8QMP9|Q8QMP9_CWPXB",3,25,"UP000152733",299
"273","tr|Q8QMQ0|Q8QMQ0_CWPXB",1,1,"UP000152733",197
"274","tr|Q8QMQ0|Q8QMQ0_CWPXB",2,3,"UP000152733",197
"275","tr|Q8QMQ0|Q8QMQ0_CWPXB",3,15,"UP000152733",197
"276","tr|Q8QMQ1|Q8QMQ1_CWPXB",3,14,"UP000152733",297
"277","tr|Q8QMQ3|Q8QMQ3_CWPXB",3,8,"UP000152733",190
"278","tr|Q8QMQ4|Q8QMQ4_CWPXB",3,4,"UP000152733",334
"279","tr|Q8QMQ5|Q8QMQ5_CWPXB",0,1,"UP000152733",554
"280","tr|Q8QMQ5|Q8QMQ5_CWPXB",1,4,"UP000152733",554
"281","tr|Q8QMQ5|Q8QMQ5_CWPXB",2,12,"UP000152733",554
"282","tr|Q8QMQ5|Q8QMQ5_CWPXB",3,27,"UP000152733",554
"283","tr|Q8QMQ8|Q8QMQ8_CWPXB",3,4,"UP000152733",244
"284","tr|Q8QMR0|Q8QMR0_CWPXB",0,4,"UP000152733",345
"285","tr|Q8QMR0|Q8QMR0_CWPXB",1,5,"UP000152733",345
"286","tr|Q8QMR0|Q8QMR0_CWPXB",2,13,"UP000152733",345
"287","tr|Q8QMR0|Q8QMR0_CWPXB",3,27,"UP000152733",345
"288","tr|Q8QMR2|Q8QMR2_CWPXB",3,1,"UP000152733",194
"289","tr|Q8QMR4|Q8QMR4_CWPXB",3,4,"UP000152733",409
"290","tr|Q8QMR5|Q8QMR5_CWPXB",3,7,"UP000152733",277
"291","tr|Q8QMR7|Q8QMR7_CWPXB",3,2,"UP000152733",263
"292","tr|Q8QMR9|Q8QMR9_CWPXB",3,2,"UP000152733",168
"293","tr|Q8QMS0|Q8QMS0_CWPXB",3,5,"UP000152733",187
"294","tr|Q8QMS4|Q8QMS4_CWPXB",3,1,"UP000152733",305
"295","tr|Q8QMS8|Q8QMS8_CWPXB",0,19,"UP000152733",192
"296","tr|Q8QMS8|Q8QMS8_CWPXB",1,25,"UP000152733",192
"297","tr|Q8QMS8|Q8QMS8_CWPXB",2,30,"UP000152733",192
"298","tr|Q8QMS8|Q8QMS8_CWPXB",3,41,"UP000152733",192
"299","tr|Q8QMS9|Q8QMS9_CWPXB",1,2,"UP000152733",1284
"300","tr|Q8QMS9|Q8QMS9_CWPXB",2,8,"UP000152733",1284
"301","tr|Q8QMS9|Q8QMS9_CWPXB",3,83,"UP000152733",1284
"302","tr|Q8QMT0|Q8QMT0_CWPXB",3,1,"UP000152733",382
"303","tr|Q8QMT1|Q8QMT1_CWPXB",3,2,"UP000152733",187
"304","tr|Q8QMT2|Q8QMT2_CWPXB",3,7,"UP000152733",426
"305","tr|Q8QMT6|Q8QMT6_CWPXB",3,6,"UP000152733",202
"306","tr|Q8QMT7|Q8QMT7_CWPXB",3,4,"UP000152733",377
"307","tr|Q8QMT8|Q8QMT8_CWPXB",3,9,"UP000152733",190
"308","tr|Q8QMT9|Q8QMT9_CWPXB",3,10,"UP000152733",318
"309","tr|Q8QMU0|Q8QMU0_CWPXB",3,9,"UP000152733",894
"310","tr|Q8QMU1|Q8QMU1_CWPXB",3,6,"UP000152733",121
"311","tr|Q8QMU2|Q8QMU2_CWPXB",3,3,"UP000152733",288
"312","tr|Q8QMU3|Q8QMU3_CWPXB",2,1,"UP000152733",710
"313","tr|Q8QMU3|Q8QMU3_CWPXB",3,3,"UP000152733",710
"314","tr|Q8QMU4|Q8QMU4_CWPXB",3,5,"UP000152733",372
"315","tr|Q8QMU5|Q8QMU5_CWPXB",2,6,"UP000152733",295
"316","tr|Q8QMU5|Q8QMU5_CWPXB",3,26,"UP000152733",295
"317","tr|Q8QMU6|Q8QMU6_CWPXB",3,8,"UP000152733",644
"318","tr|Q8QMU8|Q8QMU8_CWPXB",2,1,"UP000152733",224
"319","tr|Q8QMU8|Q8QMU8_CWPXB",3,7,"UP000152733",224
"320","tr|Q8QMV0|Q8QMV0_CWPXB",3,5,"UP000152733",551
"321","tr|Q8QMV1|Q8QMV1_CWPXB",3,4,"UP000152733",631
"322","tr|Q8QMV2|Q8QMV2_CWPXB",3,2,"UP000152733",248
"323","tr|Q8QMV3|Q8QMV3_CWPXB",3,10,"UP000152733",304
"324","tr|Q8QMV4|Q8QMV4_CWPXB",3,5,"UP000152733",637
"325","tr|Q8QMV5|Q8QMV5_CWPXB",3,8,"UP000152733",785
"326","tr|Q8QMV6|Q8QMV6_CWPXB",3,1,"UP000152733",218
"327","tr|Q8QMV8|Q8QMV8_CWPXB",3,3,"UP000152733",146
"328","tr|Q8QMW0|Q8QMW0_CWPXB",3,1,"UP000152733",146
"329","tr|Q8QMW1|Q8QMW1_CWPXB",3,8,"UP000152733",314
"330","tr|Q8QMW2|Q8QMW2_CWPXB",3,11,"UP000152733",206
"331","tr|Q8QMW3|Q8QMW3_CWPXB",3,10,"UP000152733",795
"332","tr|Q8QMW4|Q8QMW4_CWPXB",3,6,"UP000152733",325
"333","tr|Q8QMW5|Q8QMW5_CWPXB",3,6,"UP000152733",189
"334","tr|Q8QMW6|Q8QMW6_CWPXB",2,3,"UP000152733",171
"335","tr|Q8QMW6|Q8QMW6_CWPXB",3,8,"UP000152733",171
"336","tr|Q8QMW7|Q8QMW7_CWPXB",2,2,"UP000152733",1286
"337","tr|Q8QMW7|Q8QMW7_CWPXB",3,21,"UP000152733",1286
"338","tr|Q8QMW8|Q8QMW8_CWPXB",3,2,"UP000152733",133
"339","tr|Q8QMW9|Q8QMW9_CWPXB",3,4,"UP000152733",333
"340","tr|Q8QMX2|Q8QMX2_CWPXB",3,3,"UP000152733",251
"341","tr|Q8QMX3|Q8QMX3_CWPXB",2,1,"UP000152733",350
"342","tr|Q8QMX3|Q8QMX3_CWPXB",3,5,"UP000152733",350
"343","tr|Q8QMX4|Q8QMX4_CWPXB",3,2,"UP000152733",250
"344","tr|Q8QMX5|Q8QMX5_CWPXB",3,5,"UP000152733",340
