"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa04926","hsa04926","Relaxin signaling pathway","1/15","129/8661",0.201706804814887,0.346676249423159,0.346676249423159,"4318",1,"UP000180764"
"hsa04068","hsa04068","FoxO signaling pathway","1/15","131/8661",0.204511439717098,0.346676249423159,0.346676249423159,"100132074",1,"UP000180764"
"hsa04915","hsa04915","Estrogen signaling pathway","1/15","137/8661",0.212870263938056,0.346676249423159,0.346676249423159,"4318",1,"UP000180764"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis","1/15","139/8661",0.215638271660461,0.346676249423159,0.346676249423159,"4318",1,"UP000180764"
"hsa05017","hsa05017","Spinocerebellar ataxia","1/15","143/8661",0.221147053412988,0.346676249423159,0.346676249423159,"23152",1,"UP000180764"
"hsa04145","hsa04145","Phagosome","1/15","152/8661",0.233410057262123,0.346676249423159,0.346676249423159,"7059",1,"UP000180764"
"hsa04934","hsa04934","Cushing syndrome","1/15","155/8661",0.237457514298277,0.346676249423159,0.346676249423159,"3739",1,"UP000180764"
"hsa04514","hsa04514","Cell adhesion molecules","1/15","157/8661",0.240144728777648,0.346676249423159,0.346676249423159,"9369",1,"UP000180764"
"hsa05161","hsa05161","Hepatitis B","1/15","162/8661",0.246824146624518,0.346676249423159,0.346676249423159,"4318",1,"UP000180764"
"hsa04022","hsa04022","cGMP-PKG signaling pathway","1/15","166/8661",0.252128181398661,0.346676249423159,0.346676249423159,"5138",1,"UP000180764"
"hsa05202","hsa05202","Transcriptional misregulation in cancer","1/15","193/8661",0.287028737308165,0.354635397216437,0.354635397216437,"4318",1,"UP000180764"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection","1/15","198/8661",0.293322582806286,0.354635397216437,0.354635397216437,"4691",1,"UP000180764"
"hsa04510","hsa04510","Focal adhesion","1/15","203/8661",0.29956454199746,0.354635397216437,0.354635397216437,"7059",1,"UP000180764"
"hsa05415","hsa05415","Diabetic cardiomyopathy","1/15","203/8661",0.29956454199746,0.354635397216437,0.354635397216437,"4318",1,"UP000180764"
"hsa05205","hsa05205","Proteoglycans in cancer","1/15","205/8661",0.302046886626998,0.354635397216437,0.354635397216437,"4318",1,"UP000180764"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation","1/15","212/8661",0.310670581849545,0.354635397216437,0.354635397216437,"3837",1,"UP000180764"
"hsa05417","hsa05417","Lipid and atherosclerosis","1/15","215/8661",0.314335920260024,0.354635397216437,0.354635397216437,"4318",1,"UP000180764"
"hsa05131","hsa05131","Shigellosis","1/15","247/8661",0.352317295566686,0.387549025123355,0.387549025123355,"100132074",1,"UP000180764"
"hsa05206","hsa05206","MicroRNAs in cancer","1/15","310/8661",0.421423211002996,0.452259055710532,0.452259055710533,"4318",1,"UP000180764"
"hsa05165","hsa05165","Human papillomavirus infection","1/15","331/8661",0.442884821753648,0.463974575170488,0.463974575170488,"7059",1,"UP000180764"
"hsa04151","hsa04151","PI3K-Akt signaling pathway","1/15","359/8661",0.470345799739704,0.481284074152256,0.481284074152256,"7059",1,"UP000180764"
"hsa04740","hsa04740","Olfactory transduction","1/15","439/8661",0.542005708918784,0.542005708918784,0.542005708918784,"5138",1,"UP000180764"
"hsa030131","hsa03013","Nucleocytoplasmic transport","3/21","108/8661",0.00212963257587497,0.0575000795486243,0.0515595255211836,"23636/9972/94026",3,"UP000006934"
"hsa034601","hsa03460","Fanconi anemia pathway","2/21","54/8661",0.00742721967258288,0.093669539804508,0.0839921799416641,"79008/548593",2,"UP000006934"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis","4/21","364/8661",0.0104077266449453,0.093669539804508,0.0839921799416641,"23636/9972/6428/94026",4,"UP000006934"
"hsa03450","hsa03450","Non-homologous end-joining","1/21","13/8661",0.0310873303472147,0.209839479843699,0.18816015736472,"5591",1,"UP000006934"
"hsa03430","hsa03430","Mismatch repair","1/21","23/8661",0.0543720488149271,0.293609063600606,0.263275183735436,"2956",1,"UP000006934"
"hsa00030","hsa00030","Pentose phosphate pathway","1/21","31/8661",0.0726151137313898,0.32340710429478,0.289994674416372,"64080",1,"UP000006934"
"hsa00040","hsa00040","Pentose and glucuronate interconversions","1/21","36/8661",0.0838462862986467,0.32340710429478,0.289994674416372,"55277",1,"UP000006934"
"hsa03250","hsa03250","Viral life cycle - HIV-1","1/21","63/8661",0.142290607775491,0.344072319326417,0.308524886725442,"9972",1,"UP000006934"
"hsa05204","hsa05204","Chemical carcinogenesis - DNA adducts","1/21","70/8661",0.156852896421831,0.344072319326417,0.308524886725442,"124907837",1,"UP000006934"
"hsa00562","hsa00562","Inositol phosphate metabolism","1/21","73/8661",0.163021524527738,0.344072319326417,0.308524886725442,"3633",1,"UP000006934"
"hsa01524","hsa01524","Platinum drug resistance","1/21","73/8661",0.163021524527738,0.344072319326417,0.308524886725442,"2956",1,"UP000006934"
"hsa04742","hsa04742","Taste transduction","1/21","86/8661",0.189259038106407,0.344072319326417,0.308524886725442,"50839",1,"UP000006934"
"hsa05210","hsa05210","Colorectal cancer","1/21","86/8661",0.189259038106407,0.344072319326417,0.308524886725442,"2956",1,"UP000006934"
"hsa04520","hsa04520","Adherens junction","1/21","93/8661",0.203060553359852,0.344072319326417,0.308524886725442,"9855",1,"UP000006934"
"hsa05150","hsa05150","Staphylococcus aureus infection","1/21","96/8661",0.20890673229792,0.344072319326417,0.308524886725442,"54474",1,"UP000006934"
"hsa04070","hsa04070","Phosphatidylinositol signaling system","1/21","97/8661",0.210846365528713,0.344072319326417,0.308524886725442,"3633",1,"UP000006934"
"hsa04061","hsa04061","Viral protein interaction with cytokine and cytokine receptor","1/21","100/8661",0.2166381269833,0.344072319326417,0.308524886725442,"9547",1,"UP000006934"
"hsa03082","hsa03082","ATP-dependent chromatin remodeling","1/21","117/8661",0.248701027399767,0.373051541099651,0.334510153812553,"1107",1,"UP000006934"
"hsa049151","hsa04915","Estrogen signaling pathway","1/21","137/8661",0.284822343502514,0.404747540766731,0.362931518036445,"54474",1,"UP000006934"
"hsa04110","hsa04110","Cell cycle","1/21","157/8661",0.319285888160813,0.431035949017097,0.386503969878879,"5591",1,"UP000006934"
"hsa04062","hsa04062","Chemokine signaling pathway","1/21","192/8661",0.375824282429048,0.446514590045483,0.400383453062227,"9547",1,"UP000006934"
"hsa052021","hsa05202","Transcriptional misregulation in cancer","1/21","193/8661",0.377372008260786,0.446514590045483,0.400383453062227,"64332",1,"UP000006934"
"hsa05203","hsa05203","Viral carcinogenesis","1/21","204/8661",0.394157527447578,0.446514590045483,0.400383453062227,"23352",1,"UP000006934"
"hsa04015","hsa04015","Rap1 signaling pathway","1/21","210/8661",0.403130701044385,0.446514590045483,0.400383453062227,"9855",1,"UP000006934"
"hsa03040","hsa03040","Spliceosome","1/21","217/8661",0.413439435227299,0.446514590045483,0.400383453062227,"6428",1,"UP000006934"
"hsa04060","hsa04060","Cytokine-cytokine receptor interaction","1/21","297/8661",0.519834253689597,0.539827878831504,0.484056187646183,"9547",1,"UP000006934"
"hsa051651","hsa05165","Human papillomavirus infection","1/21","331/8661",0.559245131195476,0.559245131195476,0.501467369103156,"23352",1,"UP000006934"
"hsa04144","hsa04144","Endocytosis","5/45","250/8661",0.00917173989168359,0.559426615778394,0.559426615778394,"9897/254122/27131/116986/10095",5,"UP000000832"
"hsa04530","hsa04530","Tight junction","4/45","170/8661",0.0114168697097632,0.559426615778394,0.559426615778394,"3308/79784/2626/10095",4,"UP000000832"
"hsa051301","hsa05130","Pathogenic Escherichia coli infection","4/45","198/8661",0.0190157356695465,0.62118069853852,0.62118069853852,"79784/4644/10095/25",4,"UP000000832"
"hsa040221","hsa04022","cGMP-PKG signaling pathway","3/45","166/8661",0.0546190479592843,0.655559818600717,0.655559818600717,"492/5593/2626",3,"UP000000832"
"hsa03008","hsa03008","Ribosome biogenesis in eukaryotes","3/45","167/8661",0.0554216158740944,0.655559818600717,0.655559818600717,"57455/29889/51602",3,"UP000000832"
"hsa05100","hsa05100","Bacterial invasion of epithelial cells","2/45","77/8661",0.060422470334926,0.655559818600717,0.655559818600717,"1731/10095",2,"UP000000832"
"hsa04814","hsa04814","Motor proteins","3/45","193/8661",0.0782346756439104,0.655559818600717,0.655559818600717,"79784/4644/55567",3,"UP000000832"
"hsa04970","hsa04970","Salivary secretion","2/45","93/8661",0.0839037469197817,0.655559818600717,0.655559818600717,"492/5593",2,"UP000000832"
"hsa00061","hsa00061","Fatty acid biosynthesis","1/45","18/8661",0.0895887689218655,0.655559818600717,0.655559818600717,"81616",1,"UP000000832"
"hsa04611","hsa04611","Platelet activation","2/45","124/8661",0.13547423881092,0.655559818600717,0.655559818600717,"5593/1281",2,"UP000000832"
"hsa04270","hsa04270","Vascular smooth muscle contraction","2/45","134/8661",0.153367366478304,0.655559818600717,0.655559818600717,"79784/135",2,"UP000000832"
"hsa04710","hsa04710","Circadian rhythm","1/45","34/8661",0.162600196223627,0.655559818600717,0.655559818600717,"4783",1,"UP000000832"
"hsa04550","hsa04550","Signaling pathways regulating pluripotency of stem cells","2/45","143/8661",0.169851775480669,0.655559818600717,0.655559818600717,"55183/89780",2,"UP000000832"
"hsa047401","hsa04740","Olfactory transduction","4/45","439/8661",0.192489805239616,0.655559818600717,0.655559818600717,"5593/283159/283160/390275",4,"UP000000832"
"hsa045141","hsa04514","Cell adhesion molecules","2/45","157/8661",0.196055337768605,0.655559818600717,0.655559818600717,"1003/9369",2,"UP000000832"
"hsa00071","hsa00071","Fatty acid degradation","1/45","43/8661",0.201119620225018,0.655559818600717,0.655559818600717,"81616",1,"UP000000832"
"hsa04310","hsa04310","Wnt signaling pathway","2/45","174/8661",0.228516045786978,0.655559818600717,0.655559818600717,"89780/4920",2,"UP000000832"
"hsa04961","hsa04961","Endocrine and other factor-regulated calcium reabsorption","1/45","53/8661",0.241888328684862,0.655559818600717,0.655559818600717,"492",1,"UP000000832"
"hsa04360","hsa04360","Axon guidance","2/45","182/8661",0.243943671955486,0.655559818600717,0.655559818600717,"7224/25",2,"UP000000832"
"hsa01212","hsa01212","Fatty acid metabolism","1/45","57/8661",0.257619878631068,0.655559818600717,0.655559818600717,"81616",1,"UP000000832"
"hsa04923","hsa04923","Regulation of lipolysis in adipocytes","1/45","58/8661",0.261502619851616,0.655559818600717,0.655559818600717,"5593",1,"UP000000832"
"hsa04730","hsa04730","Long-term depression","1/45","60/8661",0.269208626779911,0.655559818600717,0.655559818600717,"5593",1,"UP000000832"
"hsa04978","hsa04978","Mineral absorption","1/45","60/8661",0.269208626779911,0.655559818600717,0.655559818600717,"492",1,"UP000000832"
"hsa04330","hsa04330","Notch signaling pathway","1/45","62/8661",0.276835992391175,0.655559818600717,0.655559818600717,"9612",1,"UP000000832"
"hsa05217","hsa05217","Basal cell carcinoma","1/45","63/8661",0.28062043015631,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa04929","hsa04929","GnRH secretion","1/45","64/8661",0.284385501177823,0.655559818600717,0.655559818600717,"7224",1,"UP000000832"
"hsa054151","hsa05415","Diabetic cardiomyopathy","2/45","203/8661",0.284617752911114,0.655559818600717,0.655559818600717,"498/1281",2,"UP000000832"
"hsa052051","hsa05205","Proteoglycans in cancer","2/45","205/8661",0.288491840921674,0.655559818600717,0.655559818600717,"89780/287",2,"UP000000832"
"hsa05416","hsa05416","Viral myocarditis","1/45","67/8661",0.295565480091505,0.655559818600717,0.655559818600717,"25",1,"UP000000832"
"hsa04924","hsa04924","Renin secretion","1/45","69/8661",0.302923728975916,0.655559818600717,0.655559818600717,"5593",1,"UP000000832"
"hsa04920","hsa04920","Adipocytokine signaling pathway","1/45","70/8661",0.306574617266894,0.655559818600717,0.655559818600717,"81616",1,"UP000000832"
"hsa005621","hsa00562","Inositol phosphate metabolism","1/45","73/8661",0.317415464898627,0.655559818600717,0.655559818600717,"22876",1,"UP000000832"
"hsa015241","hsa01524","Platinum drug resistance","1/45","73/8661",0.317415464898627,0.655559818600717,0.655559818600717,"7153",1,"UP000000832"
"hsa05208","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/45","223/8661",0.323242627561107,0.655559818600717,0.655559818600717,"498/25",2,"UP000000832"
"hsa03320","hsa03320","PPAR signaling pathway","1/45","75/8661",0.324550445925488,0.655559818600717,0.655559818600717,"81616",1,"UP000000832"
"hsa04024","hsa04024","cAMP signaling pathway","2/45","225/8661",0.327084596159376,0.655559818600717,0.655559818600717,"492/135",2,"UP000000832"
"hsa05220","hsa05220","Chronic myeloid leukemia","1/45","76/8661",0.328090537927975,0.655559818600717,0.655559818600717,"25",1,"UP000000832"
"hsa04810","hsa04810","Regulation of actin cytoskeleton","2/45","229/8661",0.334753120835985,0.655559818600717,0.655559818600717,"79784/10095",2,"UP000000832"
"hsa04612","hsa04612","Antigen processing and presentation","1/45","78/8661",0.335116381586715,0.655559818600717,0.655559818600717,"3308",1,"UP000000832"
"hsa04714","hsa04714","Thermogenesis","2/45","232/8661",0.34048984694601,0.655559818600717,0.655559818600717,"5593/498",2,"UP000000832"
"hsa04012","hsa04012","ErbB signaling pathway","1/45","85/8661",0.359145711113525,0.655559818600717,0.655559818600717,"25",1,"UP000000832"
"hsa051311","hsa05131","Shigellosis","2/45","247/8661",0.368950123365697,0.655559818600717,0.655559818600717,"10318/10095",2,"UP000000832"
"hsa04540","hsa04540","Gap junction","1/45","88/8661",0.369182108509645,0.655559818600717,0.655559818600717,"5593",1,"UP000000832"
"hsa04727","hsa04727","GABAergic synapse","1/45","89/8661",0.372493295389042,0.655559818600717,0.655559818600717,"5334",1,"UP000000832"
"hsa04976","hsa04976","Bile secretion","1/45","89/8661",0.372493295389042,0.655559818600717,0.655559818600717,"10864",1,"UP000000832"
"hsa05132","hsa05132","Salmonella infection","2/45","249/8661",0.372712979547059,0.655559818600717,0.655559818600717,"10095/3839",2,"UP000000832"
"hsa04020","hsa04020","Calcium signaling pathway","2/45","253/8661",0.380213637634775,0.655559818600717,0.655559818600717,"492/135",2,"UP000000832"
"hsa045201","hsa04520","Adherens junction","1/45","93/8661",0.385568930580236,0.655559818600717,0.655559818600717,"1003",1,"UP000000832"
"hsa040701","hsa04070","Phosphatidylinositol signaling system","1/45","97/8661",0.398378034073253,0.655559818600717,0.655559818600717,"22876",1,"UP000000832"
"hsa04666","hsa04666","Fc gamma R-mediated phagocytosis","1/45","97/8661",0.398378034073253,0.655559818600717,0.655559818600717,"10095",1,"UP000000832"
"hsa04713","hsa04713","Circadian entrainment","1/45","97/8661",0.398378034073253,0.655559818600717,0.655559818600717,"5593",1,"UP000000832"
"hsa054101","hsa05410","Hypertrophic cardiomyopathy","1/45","97/8661",0.398378034073253,0.655559818600717,0.655559818600717,"7273",1,"UP000000832"
"hsa049251","hsa04925","Aldosterone synthesis and secretion","1/45","98/8661",0.401539289148767,0.655559818600717,0.655559818600717,"492",1,"UP000000832"
"hsa05012","hsa05012","Parkinson disease","2/45","266/8661",0.404340680661186,0.655559818600717,0.655559818600717,"498/135",2,"UP000000832"
"hsa04933","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/45","100/8661",0.407813149631785,0.655559818600717,0.655559818600717,"1281",1,"UP000000832"
"hsa04916","hsa04916","Melanogenesis","1/45","101/8661",0.410925917797486,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa04972","hsa04972","Pancreatic secretion","1/45","102/8661",0.41402268575299,0.655559818600717,0.655559818600717,"492",1,"UP000000832"
"hsa05146","hsa05146","Amoebiasis","1/45","102/8661",0.41402268575299,0.655559818600717,0.655559818600717,"1281",1,"UP000000832"
"hsa04974","hsa04974","Protein digestion and absorption","1/45","103/8661",0.417103533882575,0.655559818600717,0.655559818600717,"1281",1,"UP000000832"
"hsa054141","hsa05414","Dilated cardiomyopathy","1/45","103/8661",0.417103533882575,0.655559818600717,0.655559818600717,"7273",1,"UP000000832"
"hsa030132","hsa03013","Nucleocytoplasmic transport","1/45","108/8661",0.432271763081987,0.655559818600717,0.655559818600717,"3839",1,"UP000000832"
"hsa046681","hsa04668","TNF signaling pathway","1/45","114/8661",0.44996475356324,0.655559818600717,0.655559818600717,"3726",1,"UP000000832"
"hsa046701","hsa04670","Leukocyte transendothelial migration","1/45","115/8661",0.452860692031669,0.655559818600717,0.655559818600717,"1003",1,"UP000000832"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases","3/45","476/8661",0.453006979468559,0.655559818600717,0.655559818600717,"498/55567/89780",3,"UP000000832"
"hsa04722","hsa04722","Neurotrophin signaling pathway","1/45","119/8661",0.464296093857765,0.655559818600717,0.655559818600717,"25",1,"UP000000832"
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action","1/45","120/8661",0.467118228694619,0.655559818600717,0.655559818600717,"3726",1,"UP000000832"
"hsa04919","hsa04919","Thyroid hormone signaling pathway","1/45","121/8661",0.469925824960716,0.655559818600717,0.655559818600717,"2626",1,"UP000000832"
"hsa05016","hsa05016","Huntington disease","2/45","306/8661",0.475712316178568,0.655559818600717,0.655559818600717,"498/55567",2,"UP000000832"
"hsa052061","hsa05206","MicroRNAs in cancer","2/45","310/8661",0.48258000853114,0.655559818600717,0.655559818600717,"89780/25",2,"UP000000832"
"hsa049261","hsa04926","Relaxin signaling pathway","1/45","129/8661",0.491871915792945,0.655559818600717,0.655559818600717,"1281",1,"UP000000832"
"hsa040681","hsa04068","FoxO signaling pathway","1/45","131/8661",0.497218094149317,0.655559818600717,0.655559818600717,"116986",1,"UP000000832"
"hsa00190","hsa00190","Oxidative phosphorylation","1/45","134/8661",0.505134387778919,0.655559818600717,0.655559818600717,"498",1,"UP000000832"
"hsa04380","hsa04380","Osteoclast differentiation","1/45","135/8661",0.507745968938758,0.655559818600717,0.655559818600717,"3726",1,"UP000000832"
"hsa05135","hsa05135","Yersinia infection","1/45","137/8661",0.51292876659616,0.655559818600717,0.655559818600717,"10095",1,"UP000000832"
"hsa054181","hsa05418","Fluid shear stress and atherosclerosis","1/45","139/8661",0.518058196234627,0.655559818600717,0.655559818600717,"1003",1,"UP000000832"
"hsa05224","hsa05224","Breast cancer","1/45","147/8661",0.538052899157227,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa05226","hsa05226","Gastric cancer","1/45","149/8661",0.54292344142855,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes","1/45","154/8661",0.55488117662066,0.655559818600717,0.655559818600717,"492",1,"UP000000832"
"hsa049341","hsa04934","Cushing syndrome","1/45","155/8661",0.557235748978962,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa04148","hsa04148","Efferocytosis","1/45","156/8661",0.559578141560192,0.655559818600717,0.655559818600717,"8754",1,"UP000000832"
"hsa04150","hsa04150","mTOR signaling pathway","1/45","156/8661",0.559578141560192,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa04218","hsa04218","Cellular senescence","1/45","156/8661",0.559578141560192,0.655559818600717,0.655559818600717,"2626",1,"UP000000832"
"hsa041101","hsa04110","Cell cycle","1/45","157/8661",0.561908415943472,0.655559818600717,0.655559818600717,"25",1,"UP000000832"
"hsa04390","hsa04390","Hippo signaling pathway","1/45","157/8661",0.561908415943472,0.655559818600717,0.655559818600717,"89780",1,"UP000000832"
"hsa050141","hsa05014","Amyotrophic lateral sclerosis","2/45","364/8661",0.569862550015869,0.657017998841825,0.657017998841825,"498/55567",2,"UP000000832"
"hsa05225","hsa05225","Hepatocellular carcinoma","1/45","168/8661",0.586758943203981,0.665866855495234,0.665866855495234,"89780",1,"UP000000832"
"hsa04141","hsa04141","Protein processing in endoplasmic reticulum","1/45","170/8661",0.591126698245769,0.665866855495234,0.665866855495234,"10956",1,"UP000000832"
"hsa05010","hsa05010","Alzheimer disease","2/45","384/8661",0.599489899527758,0.667613751746821,0.667613751746822,"498/89780",2,"UP000000832"
"hsa05034","hsa05034","Alcoholism","1/45","188/8661",0.628458565918926,0.692010555730953,0.692010555730953,"135",1,"UP000000832"
"hsa05169","hsa05169","Epstein-Barr virus infection","1/45","202/8661",0.655170184732755,0.710714969298461,0.710714969298461,"9612",1,"UP000000832"
"hsa040151","hsa04015","Rap1 signaling pathway","1/45","210/8661",0.66958102597675,0.710714969298461,0.710714969298461,"135",1,"UP000000832"
"hsa052071","hsa05207","Chemical carcinogenesis - receptor activation","1/45","212/8661",0.67309070341664,0.710714969298461,0.710714969298461,"3839",1,"UP000000832"
"hsa054171","hsa05417","Lipid and atherosclerosis","1/45","215/8661",0.678286973623225,0.710714969298461,0.710714969298461,"3308",1,"UP000000832"
"hsa030401","hsa03040","Spliceosome","1/45","217/8661",0.681706195041381,0.710714969298461,0.710714969298461,"10291",1,"UP000000832"
"hsa04014","hsa04014","Ras signaling pathway","1/45","236/8661",0.712466287780797,0.734965223184401,0.734965223184401,"25",1,"UP000000832"
"hsa05020","hsa05020","Prion disease","1/45","272/8661",0.762981734852753,0.778877187662186,0.778877187662186,"498",1,"UP000000832"
"hsa051652","hsa05165","Human papillomavirus infection","1/45","331/8661",0.82762120960044,0.836153387019002,0.836153387019002,"89780",1,"UP000000832"
"hsa04080","hsa04080","Neuroactive ligand-receptor interaction","1/45","367/8661",0.858219884597996,0.858219884597996,0.858219884597996,"135",1,"UP000000832"
"hsa00670","hsa00670","One carbon pool by folate","1/15","20/8661",0.0341108266300714,0.289736404606298,0.282394156536352,"25902",1,"UP000007609"
"hsa00534","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/15","24/8661",0.0408013292137166,0.289736404606298,0.282394156536352,"9953",1,"UP000007609"
"hsa00051","hsa00051","Fructose and mannose metabolism","1/15","34/8661",0.0573388300522766,0.289736404606298,0.282394156536352,"55556",1,"UP000007609"
"hsa030301","hsa03030","DNA replication","1/15","36/8661",0.0606142312356514,0.289736404606298,0.282394156536352,"5426",1,"UP000007609"
"hsa03410","hsa03410","Base excision repair","1/15","44/8661",0.0736099100530031,0.289736404606298,0.282394156536352,"5426",1,"UP000007609"
"hsa00310","hsa00310","Lysine degradation","1/15","63/8661",0.103805218637278,0.289736404606298,0.282394156536352,"9757",1,"UP000007609"
"hsa03420","hsa03420","Nucleotide excision repair","1/15","63/8661",0.103805218637278,0.289736404606298,0.282394156536352,"5426",1,"UP000007609"
"hsa04971","hsa04971","Gastric acid secretion","1/15","76/8661",0.123933141869643,0.289736404606298,0.282394156536352,"54207",1,"UP000007609"
"hsa051001","hsa05100","Bacterial invasion of epithelial cells","1/15","77/8661",0.125463835273481,0.289736404606298,0.282394156536352,"1793",1,"UP000007609"
"hsa03018","hsa03018","RNA degradation","1/15","79/8661",0.128517736449163,0.289736404606298,0.282394156536352,"9652",1,"UP000007609"
"hsa045202","hsa04520","Adherens junction","1/15","93/8661",0.149617968350606,0.289736404606298,0.282394156536352,"57493",1,"UP000007609"
"hsa046661","hsa04666","Fc gamma R-mediated phagocytosis","1/15","97/8661",0.155558441928651,0.289736404606298,0.282394156536352,"1793",1,"UP000007609"
"hsa00564","hsa00564","Glycerophospholipid metabolism","1/15","99/8661",0.158514132909494,0.289736404606298,0.282394156536352,"55500",1,"UP000007609"
"hsa04914","hsa04914","Progesterone-mediated oocyte maturation","1/15","102/8661",0.16292956981844,0.289736404606298,0.282394156536352,"132864",1,"UP000007609"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action","1/15","106/8661",0.168783186847999,0.289736404606298,0.282394156536352,"5744",1,"UP000007609"
"hsa04350","hsa04350","TGF-beta signaling pathway","1/15","108/8661",0.171695647174102,0.289736404606298,0.282394156536352,"2615",1,"UP000007609"
"hsa030821","hsa03082","ATP-dependent chromatin remodeling","1/15","117/8661",0.1846842424592,0.293322032141082,0.28588892021548,"1108",1,"UP000007609"
"hsa04114","hsa04114","Oocyte meiosis","1/15","131/8661",0.204511439717098,0.294723076227113,0.287254460260344,"132864",1,"UP000007609"
"hsa051351","hsa05135","Yersinia infection","1/15","137/8661",0.212870263938056,0.294723076227113,0.287254460260344,"1793",1,"UP000007609"
"hsa012401","hsa01240","Biosynthesis of cofactors","1/15","153/8661",0.234761432175869,0.294723076227113,0.287254460260344,"25902",1,"UP000007609"
"hsa041481","hsa04148","Efferocytosis","1/15","156/8661",0.238802228298456,0.294723076227113,0.287254460260344,"1793",1,"UP000007609"
"hsa045142","hsa04514","Cell adhesion molecules","1/15","157/8661",0.240144728777648,0.294723076227113,0.287254460260344,"9672",1,"UP000007609"
