"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa04922","hsa04922","Glucagon signaling pathway","1/16","107/8661",0.180509433949488,0.308680364819755,0.249943615238668,"2538",1,"UP000180764"
"hsa04350","hsa04350","TGF-beta signaling pathway","1/16","108/8661",0.182042266432163,0.308680364819755,0.249943615238668,"392255",1,"UP000180764"
"hsa04659","hsa04659","Th17 cell differentiation","1/16","108/8661",0.182042266432163,0.308680364819755,0.249943615238668,"861",1,"UP000180764"
"hsa04931","hsa04931","Insulin resistance","1/16","108/8661",0.182042266432163,0.308680364819755,0.249943615238668,"2538",1,"UP000180764"
"hsa04152","hsa04152","AMPK signaling pathway","1/16","121/8661",0.201726054379399,0.314692644831862,0.254811858163451,"2538",1,"UP000180764"
"hsa04919","hsa04919","Thyroid hormone signaling pathway","1/16","121/8661",0.201726054379399,0.314692644831862,0.254811858163451,"1827",1,"UP000180764"
"hsa04068","hsa04068","FoxO signaling pathway","1/16","131/8661",0.216564296691082,0.324846445036623,0.263033558734107,"2538",1,"UP000180764"
"hsa04910","hsa04910","Insulin signaling pathway","1/16","137/8661",0.225342710600152,0.325495026422442,0.263558725848132,"2538",1,"UP000180764"
"hsa01240","hsa01240","Biosynthesis of cofactors","1/16","153/8661",0.248303127859086,0.330125512765612,0.26730810750252,"129607",1,"UP000180764"
"hsa04921","hsa04921","Oxytocin signaling pathway","1/16","154/8661",0.249716756203498,0.330125512765612,0.26730810750252,"1827",1,"UP000180764"
"hsa04390","hsa04390","Hippo signaling pathway","1/16","157/8661",0.253942702127394,0.330125512765612,0.26730810750252,"392255",1,"UP000180764"
"hsa04360","hsa04360","Axon guidance","1/16","182/8661",0.288301202904756,0.349005350097443,0.282595425180116,"10509",1,"UP000180764"
"hsa04814","hsa04814","Motor proteins","1/16","193/8661",0.302944010694647,0.349005350097443,0.282595425180116,"51168",1,"UP000180764"
"hsa05202","hsa05202","Transcriptional misregulation in cancer","1/16","193/8661",0.302944010694647,0.349005350097443,0.282595425180116,"861",1,"UP000180764"
"hsa05167","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/16","194/8661",0.304261074443925,0.349005350097443,0.282595425180116,"1827",1,"UP000180764"
"hsa04015","hsa04015","Rap1 signaling pathway","1/16","210/8661",0.325019376883475,0.362164448527301,0.293250565609151,"9693",1,"UP000180764"
"hsa04060","hsa04060","Cytokine-cytokine receptor interaction","1/16","297/8661",0.428097703219691,0.455838375293552,0.369099899023119,"392255",1,"UP000180764"
"hsa04010","hsa04010","MAPK signaling pathway","1/16","301/8661",0.432462048355421,0.455838375293552,0.369099899023119,"9693",1,"UP000180764"
"hsa04151","hsa04151","PI3K-Akt signaling pathway","1/16","359/8661",0.492338149715814,0.505294416813599,0.409145276772145,"2538",1,"UP000180764"
"hsa04740","hsa04740","Olfactory transduction","1/16","439/8661",0.565260334616755,0.565260334616755,0.45770067580304,"219874",1,"UP000180764"
"hsa04136","hsa04136","Autophagy - other","1/8","32/8661",0.0291900174989276,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05165","hsa05165","Human papillomavirus infection","2/8","331/8661",0.0350024740926275,0.202460783017103,0.195356895893696,"3915/2475",2,"UP000119554"
"hsa03022","hsa03022","Basal transcription factors","1/8","44/8661",0.0399424630477481,0.202460783017103,0.195356895893696,"6883",1,"UP000119554"
"hsa041511","hsa04151","PI3K-Akt signaling pathway","2/8","359/8661",0.0406503976437668,0.202460783017103,0.195356895893696,"3915/2475",2,"UP000119554"
"hsa04930","hsa04930","Type II diabetes mellitus","1/8","46/8661",0.0417243686602531,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04213","hsa04213","Longevity regulating pathway - multiple species","1/8","61/8661",0.0549966749505598,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa052211","hsa05221","Acute myeloid leukemia","1/8","67/8661",0.060260387982343,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa049201","hsa04920","Adipocytokine signaling pathway","1/8","70/8661",0.062882610731537,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05230","hsa05230","Central carbon metabolism in cancer","1/8","70/8661",0.062882610731537,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05214","hsa05214","Glioma","1/8","75/8661",0.0672387561861156,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05212","hsa05212","Pancreatic cancer","1/8","76/8661",0.0681078558775332,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa01521","hsa01521","EGFR tyrosine kinase inhibitor resistance","1/8","79/8661",0.0707109050764091,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04012","hsa04012","ErbB signaling pathway","1/8","85/8661",0.075897923555677,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05210","hsa05210","Colorectal cancer","1/8","86/8661",0.0767599590747482,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04211","hsa04211","Longevity regulating pathway","1/8","89/8661",0.0793418453866633,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04512","hsa04512","ECM-receptor interaction","1/8","89/8661",0.0793418453866633,0.202460783017103,0.195356895893696,"3915",1,"UP000119554"
"hsa05235","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/8","89/8661",0.0793418453866633,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05222","hsa05222","Small cell lung cancer","1/8","92/8661",0.0819174116629103,0.202460783017103,0.195356895893696,"3915",1,"UP000119554"
"hsa05215","hsa05215","Prostate cancer","1/8","97/8661",0.0861960136174884,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa01522","hsa01522","Endocrine resistance","1/8","98/8661",0.0870496371451694,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05231","hsa05231","Choline metabolism in cancer","1/8","98/8661",0.0870496371451694,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05146","hsa05146","Amoebiasis","1/8","102/8661",0.090457158023901,0.202460783017103,0.195356895893696,"3915",1,"UP000119554"
"hsa043501","hsa04350","TGF-beta signaling pathway","1/8","108/8661",0.0955475733503867,0.202460783017103,0.195356895893696,"285704",1,"UP000119554"
"hsa046591","hsa04659","Th17 cell differentiation","1/8","108/8661",0.0955475733503867,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa049311","hsa04931","Insulin resistance","1/8","108/8661",0.0955475733503867,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04066","hsa04066","HIF-1 signaling pathway","1/8","109/8661",0.096393547793646,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05145","hsa05145","Toxoplasmosis","1/8","111/8661",0.0980834198199998,0.202460783017103,0.195356895893696,"3915",1,"UP000119554"
"hsa04935","hsa04935","Growth hormone synthesis, secretion and action","1/8","120/8661",0.105653671807998,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa041521","hsa04152","AMPK signaling pathway","1/8","121/8661",0.106491368872222,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa049191","hsa04919","Thyroid hormone signaling pathway","1/8","121/8661",0.106491368872222,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa049101","hsa04910","Insulin signaling pathway","1/8","137/8661",0.119801466685036,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04371","hsa04371","Apelin signaling pathway","1/8","139/8661",0.121452967532871,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05017","hsa05017","Spinocerebellar ataxia","1/8","143/8661",0.124747837098894,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05224","hsa05224","Breast cancer","1/8","147/8661",0.128031889257157,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04072","hsa04072","Phospholipase D signaling pathway","1/8","148/8661",0.128851215647331,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05226","hsa05226","Gastric cancer","1/8","149/8661",0.129669868328503,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04148","hsa04148","Efferocytosis","1/8","156/8661",0.135381613100193,0.202460783017103,0.195356895893696,"343702",1,"UP000119554"
"hsa04150","hsa04150","mTOR signaling pathway","1/8","156/8661",0.135381613100193,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04218","hsa04218","Cellular senescence","1/8","156/8661",0.135381613100193,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04514","hsa04514","Cell adhesion molecules","1/8","157/8661",0.136194893181933,0.202460783017103,0.195356895893696,"1462",1,"UP000119554"
"hsa04140","hsa04140","Autophagy - animal","1/8","165/8661",0.142677073459777,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04630","hsa04630","JAK-STAT signaling pathway","1/8","166/8661",0.143484345518666,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa05225","hsa05225","Hepatocellular carcinoma","1/8","168/8661",0.145096894495591,0.202460783017103,0.195356895893696,"2475",1,"UP000119554"
"hsa04621","hsa04621","NOD-like receptor signaling pathway","1/8","186/8661",0.159490717241565,0.21165570027726,0.204229184478058,"222545",1,"UP000119554"
"hsa046131","hsa04613","Neutrophil extracellular trap formation","1/8","191/8661",0.163451173406899,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa051671","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/8","194/8661",0.165819600926898,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa04510","hsa04510","Focal adhesion","1/8","203/8661",0.172889717194522,0.21165570027726,0.204229184478058,"3915",1,"UP000119554"
"hsa05415","hsa05415","Diabetic cardiomyopathy","1/8","203/8661",0.172889717194522,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa05205","hsa05205","Proteoglycans in cancer","1/8","205/8661",0.174453714312167,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa05170","hsa05170","Human immunodeficiency virus 1 infection","1/8","212/8661",0.179907345235671,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa05207","hsa05207","Chemical carcinogenesis - receptor activation","1/8","212/8661",0.179907345235671,0.21165570027726,0.204229184478058,"2475",1,"UP000119554"
"hsa05163","hsa05163","Human cytomegalovirus infection","1/8","225/8661",0.189951932008773,0.219175306163969,0.211484944544181,"2475",1,"UP000119554"
"hsa04714","hsa04714","Thermogenesis","1/8","232/8661",0.19531583545493,0.221112266552751,0.213353941410549,"2475",1,"UP000119554"
"hsa05131","hsa05131","Shigellosis","1/8","247/8661",0.206705374099011,0.22967263788779,0.221613948839095,"2475",1,"UP000119554"
"hsa05020","hsa05020","Prion disease","1/8","272/8661",0.225374665989631,0.245863271988689,0.237236490515401,"3915",1,"UP000119554"
"hsa05016","hsa05016","Huntington disease","1/8","306/8661",0.250147449925143,0.266332430112106,0.256987432564313,"2475",1,"UP000119554"
"hsa05206","hsa05206","MicroRNAs in cancer","1/8","310/8661",0.253015808606501,0.266332430112106,0.256987432564313,"2475",1,"UP000119554"
"hsa05014","hsa05014","Amyotrophic lateral sclerosis","1/8","364/8661",0.290809712424226,0.300837633542302,0.290281927102222,"2475",1,"UP000119554"
"hsa05010","hsa05010","Alzheimer disease","1/8","384/8661",0.30437664196287,0.309535568097834,0.298674670971594,"2475",1,"UP000119554"
"hsa05022","hsa05022","Pathways of neurodegeneration - multiple diseases","1/8","476/8661",0.363902832873676,0.363902832873676,0.351134312421968,"2475",1,"UP000119554"
"hsa04658","hsa04658","Th1 and Th2 cell differentiation","2/22","92/8661",0.0224603873897471,0.408806187967501,0.408806187967501,"4853/3458",2,"UP000006934"
"hsa049221","hsa04922","Glucagon signaling pathway","2/22","107/8661",0.029740496769947,0.408806187967501,0.408806187967501,"5257/84699",2,"UP000006934"
"hsa04670","hsa04670","Leukocyte transendothelial migration","2/22","115/8661",0.0339604071545704,0.408806187967501,0.408806187967501,"5010/4301",2,"UP000006934"
"hsa00770","hsa00770","Pantothenate and CoA biosynthesis","1/22","21/8661",0.0520677801940308,0.408806187967501,0.408806187967501,"80347",1,"UP000006934"
"hsa04614","hsa04614","Renin-angiotensin system","1/22","23/8661",0.0568893454442393,0.408806187967501,0.408806187967501,"4311",1,"UP000006934"
"hsa045141","hsa04514","Cell adhesion molecules","2/22","157/8661",0.0595272739555116,0.408806187967501,0.408806187967501,"64115/5010",2,"UP000006934"
"hsa05160","hsa05160","Hepatitis C","2/22","158/8661",0.060199274133371,0.408806187967501,0.408806187967501,"5010/3458",2,"UP000006934"
"hsa045301","hsa04530","Tight junction","2/22","170/8661",0.0684683696781522,0.408806187967501,0.408806187967501,"5010/4301",2,"UP000006934"
"hsa05143","hsa05143","African trypanosomiasis","1/22","37/8661",0.0899907123891377,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa05330","hsa05330","Allograft rejection","1/22","38/8661",0.0923121646534507,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa052071","hsa05207","Chemical carcinogenesis - receptor activation","2/22","212/8661",0.100066719658845,0.408806187967501,0.408806187967501,"4853/84699",2,"UP000006934"
"hsa00513","hsa00513","Various types of N-glycan biosynthesis","1/22","42/8661",0.101541569282841,0.408806187967501,0.408806187967501,"11320",1,"UP000006934"
"hsa05332","hsa05332","Graft-versus-host disease","1/22","42/8661",0.101541569282841,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04940","hsa04940","Type I diabetes mellitus","1/22","43/8661",0.103834884687851,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04962","hsa04962","Vasopressin-regulated water reabsorption","1/22","44/8661",0.106122611832996,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04024","hsa04024","cAMP signaling pathway","2/22","225/8661",0.110567288330092,0.408806187967501,0.408806187967501,"84699/4301",2,"UP000006934"
"hsa03050","hsa03050","Proteasome","1/22","46/8661",0.110681353196352,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa05030","hsa05030","Cocaine addiction","1/22","49/8661",0.117477876621946,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa05144","hsa05144","Malaria","1/22","50/8661",0.119732345585522,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa00510","hsa00510","N-Glycan biosynthesis","1/22","53/8661",0.126462815136135,0.408806187967501,0.408806187967501,"11320",1,"UP000006934"
"hsa05132","hsa05132","Salmonella infection","2/22","249/8661",0.130689470233332,0.408806187967501,0.408806187967501,"29109/5287",2,"UP000006934"
"hsa04020","hsa04020","Calcium signaling pathway","2/22","253/8661",0.134126518357777,0.408806187967501,0.408806187967501,"5257/6263",2,"UP000006934"
"hsa04330","hsa04330","Notch signaling pathway","1/22","62/8661",0.146360756511742,0.408806187967501,0.408806187967501,"4853",1,"UP000006934"
"hsa00310","hsa00310","Lysine degradation","1/22","63/8661",0.148544738760462,0.408806187967501,0.408806187967501,"64324",1,"UP000006934"
"hsa050201","hsa05020","Prion disease","2/22","272/8661",0.150737432603008,0.408806187967501,0.408806187967501,"6263/84699",2,"UP000006934"
"hsa04927","hsa04927","Cortisol synthesis and secretion","1/22","65/8661",0.152896713006116,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa05321","hsa05321","Inflammatory bowel disease","1/22","65/8661",0.152896713006116,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa00970","hsa00970","Aminoacyl-tRNA biosynthesis","1/22","66/8661",0.155064729794607,0.408806187967501,0.408806187967501,"51520",1,"UP000006934"
"hsa05031","hsa05031","Amphetamine addiction","1/22","69/8661",0.161537046997265,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa00562","hsa00562","Inositol phosphate metabolism","1/22","73/8661",0.170093217665409,0.408806187967501,0.408806187967501,"5287",1,"UP000006934"
"hsa04918","hsa04918","Thyroid hormone synthesis","1/22","75/8661",0.174339986128716,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa05140","hsa05140","Leishmaniasis","1/22","77/8661",0.178566006148213,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04612","hsa04612","Antigen processing and presentation","1/22","78/8661",0.180671265685112,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa03018","hsa03018","RNA degradation","1/22","79/8661",0.182771374289903,0.408806187967501,0.408806187967501,"54464",1,"UP000006934"
"hsa03083","hsa03083","Polycomb repressive complex","1/22","84/8661",0.193195072544434,0.408806187967501,0.408806187967501,"10238",1,"UP000006934"
"hsa05412","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","1/22","84/8661",0.193195072544434,0.408806187967501,0.408806187967501,"1829",1,"UP000006934"
"hsa04742","hsa04742","Taste transduction","1/22","86/8661",0.197328913421552,0.408806187967501,0.408806187967501,"6326",1,"UP000006934"
"hsa04911","hsa04911","Insulin secretion","1/22","86/8661",0.197328913421552,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa042111","hsa04211","Longevity regulating pathway","1/22","89/8661",0.203491786847309,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa052351","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/22","89/8661",0.203491786847309,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa051651","hsa05165","Human papillomavirus infection","2/22","331/8661",0.204651717646836,0.408806187967501,0.408806187967501,"4853/84699",2,"UP000006934"
"hsa04520","hsa04520","Adherens junction","1/22","93/8661",0.211638721014659,0.408806187967501,0.408806187967501,"4301",1,"UP000006934"
"hsa04970","hsa04970","Salivary secretion","1/22","93/8661",0.211638721014659,0.408806187967501,0.408806187967501,"6263",1,"UP000006934"
"hsa05323","hsa05323","Rheumatoid arthritis","1/22","93/8661",0.211638721014659,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04657","hsa04657","IL-17 signaling pathway","1/22","94/8661",0.213662991338851,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04070","hsa04070","Phosphatidylinositol signaling system","1/22","97/8661",0.219706076471273,0.408806187967501,0.408806187967501,"5287",1,"UP000006934"
"hsa04713","hsa04713","Circadian entrainment","1/22","97/8661",0.219706076471273,0.408806187967501,0.408806187967501,"6263",1,"UP000006934"
"hsa052151","hsa05215","Prostate cancer","1/22","97/8661",0.219706076471273,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa015221","hsa01522","Endocrine resistance","1/22","98/8661",0.221710568101076,0.408806187967501,0.408806187967501,"4853",1,"UP000006934"
"hsa04925","hsa04925","Aldosterone synthesis and secretion","1/22","98/8661",0.221710568101076,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04640","hsa04640","Hematopoietic cell lineage","1/22","99/8661",0.223710143892478,0.408806187967501,0.408806187967501,"4311",1,"UP000006934"
"hsa04916","hsa04916","Melanogenesis","1/22","101/8661",0.227694593866279,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa05142","hsa05142","Chagas disease","1/22","102/8661",0.229679490938117,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa051461","hsa05146","Amoebiasis","1/22","102/8661",0.229679490938117,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04974","hsa04974","Protein digestion and absorption","1/22","103/8661",0.231659517950544,0.408806187967501,0.408806187967501,"4311",1,"UP000006934"
"hsa04928","hsa04928","Parathyroid hormone synthesis, secretion and action","1/22","106/8661",0.237570492318076,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa043502","hsa04350","TGF-beta signaling pathway","1/22","108/8661",0.241486999583717,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa046592","hsa04659","Th17 cell differentiation","1/22","108/8661",0.241486999583717,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa049312","hsa04931","Insulin resistance","1/22","108/8661",0.241486999583717,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa040661","hsa04066","HIF-1 signaling pathway","1/22","109/8661",0.243438044364398,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa051451","hsa05145","Toxoplasmosis","1/22","111/8661",0.247325772373888,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04725","hsa04725","Cholinergic synapse","1/22","113/8661",0.251194426226549,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04668","hsa04668","TNF signaling pathway","1/22","114/8661",0.253121628218011,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa050101","hsa05010","Alzheimer disease","2/22","384/8661",0.254889532895407,0.408806187967501,0.408806187967501,"6263/4311",2,"UP000006934"
"hsa049351","hsa04935","Growth hormone synthesis, secretion and action","1/22","120/8661",0.264585789218614,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa041522","hsa04152","AMPK signaling pathway","1/22","121/8661",0.266480077081533,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04660","hsa04660","T cell receptor signaling pathway","1/22","121/8661",0.266480077081533,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa049192","hsa04919","Thyroid hormone signaling pathway","1/22","121/8661",0.266480077081533,0.408806187967501,0.408806187967501,"4853",1,"UP000006934"
"hsa04926","hsa04926","Relaxin signaling pathway","1/22","129/8661",0.28146760232736,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04650","hsa04650","Natural killer cell mediated cytotoxicity","1/22","132/8661",0.287012198223213,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa04728","hsa04728","Dopaminergic synapse","1/22","132/8661",0.287012198223213,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa04380","hsa04380","Osteoclast differentiation","1/22","135/8661",0.292515939373958,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa049102","hsa04910","Insulin signaling pathway","1/22","137/8661",0.296162544768736,0.408806187967501,0.408806187967501,"5257",1,"UP000006934"
"hsa04915","hsa04915","Estrogen signaling pathway","1/22","137/8661",0.296162544768736,0.408806187967501,0.408806187967501,"84699",1,"UP000006934"
"hsa053221","hsa05322","Systemic lupus erythematosus","1/22","137/8661",0.296162544768736,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa043711","hsa04371","Apelin signaling pathway","1/22","139/8661",0.299791204509501,0.408806187967501,0.408806187967501,"6263",1,"UP000006934"
"hsa05418","hsa05418","Fluid shear stress and atherosclerosis","1/22","139/8661",0.299791204509501,0.408806187967501,0.408806187967501,"3458",1,"UP000006934"
"hsa052241","hsa05224","Breast cancer","1/22","147/8661",0.314128063887395,0.420236193646236,0.420236193646236,"4853",1,"UP000006934"
"hsa012401","hsa01240","Biosynthesis of cofactors","1/22","153/8661",0.324696364142546,0.420236193646236,0.420236193646236,"80347",1,"UP000006934"
"hsa04261","hsa04261","Adrenergic signaling in cardiomyocytes","1/22","154/8661",0.326442565363616,0.420236193646236,0.420236193646236,"84699",1,"UP000006934"
"hsa049211","hsa04921","Oxytocin signaling pathway","1/22","154/8661",0.326442565363616,0.420236193646236,0.420236193646236,"6263",1,"UP000006934"
"hsa04934","hsa04934","Cushing syndrome","1/22","155/8661",0.328184455990394,0.420236193646236,0.420236193646236,"84699",1,"UP000006934"
"hsa042171","hsa04217","Necroptosis","1/22","159/8661",0.335109114923645,0.420910704683559,0.420910704683559,"3458",1,"UP000006934"
"hsa05161","hsa05161","Hepatitis B","1/22","162/8661",0.340257842266073,0.420910704683559,0.420910704683559,"84699",1,"UP000006934"
"hsa04022","hsa04022","cGMP-PKG signaling pathway","1/22","166/8661",0.347063636264161,0.420910704683559,0.420910704683559,"84699",1,"UP000006934"
"hsa046301","hsa04630","JAK-STAT signaling pathway","1/22","166/8661",0.347063636264161,0.420910704683559,0.420910704683559,"3458",1,"UP000006934"
"hsa03008","hsa03008","Ribosome biogenesis in eukaryotes","1/22","167/8661",0.348754583880663,0.420910704683559,0.420910704683559,"54464",1,"UP000006934"
"hsa05164","hsa05164","Influenza A","1/22","171/8661",0.355476666821498,0.424148295639287,0.424148295639287,"3458",1,"UP000006934"
"hsa05152","hsa05152","Tuberculosis","1/22","180/8661",0.370360031087593,0.436941609710081,0.436941609710081,"3458",1,"UP000006934"
"hsa050341","hsa05034","Alcoholism","1/22","188/8661",0.383313769454423,0.447199397696827,0.447199397696827,"84699",1,"UP000006934"
"hsa05130","hsa05130","Pathogenic Escherichia coli infection","1/22","198/8661",0.399148436545037,0.460555888321196,0.460555888321196,"5010",1,"UP000006934"
"hsa05203","hsa05203","Viral carcinogenesis","1/22","204/8661",0.408462141382844,0.46290431553075,0.46290431553075,"84699",1,"UP000006934"
