"","query_seqname","mismatches","count","Proteome ID","PLength"
"59","sp|Q9INI4|VP3_BAVJK",2,559,"UP000000832",720
"60","sp|Q9INI4|VP3_BAVJK",3,29,"UP000000832",720
"61","sp|Q9INI5|VP2_BAVJK",0,2,"UP000000832",954
"62","sp|Q9INI5|VP2_BAVJK",1,151,"UP000000832",954
"63","sp|Q9INI5|VP2_BAVJK",2,771,"UP000000832",954
"64","sp|Q9INI5|VP2_BAVJK",3,23,"UP000000832",954
"65","sp|Q9INJ1|RDRP_BAVJK",0,2,"UP000000832",1214
"66","sp|Q9INJ1|RDRP_BAVJK",1,191,"UP000000832",1214
"67","sp|Q9INJ1|RDRP_BAVJK",2,985,"UP000000832",1214
"68","sp|Q9INJ1|RDRP_BAVJK",3,29,"UP000000832",1214
"69","sp|Q9YIT9|NS5_BAVJK",1,24,"UP000000832",207
"70","sp|Q9YIT9|NS5_BAVJK",2,169,"UP000000832",207
"71","sp|Q9YIT9|NS5_BAVJK",3,7,"UP000000832",207
"72","sp|Q9YJJ8|VP8_BAVJK",1,61,"UP000000832",302
"73","sp|Q9YJJ8|VP8_BAVJK",2,230,"UP000000832",302
"74","sp|Q9YJJ8|VP8_BAVJK",3,4,"UP000000832",302
"75","sp|Q9YWQ0|NS3_BAVJK",0,2,"UP000000832",306
"76","sp|Q9YWQ0|NS3_BAVJK",1,49,"UP000000832",306
"77","sp|Q9YWQ0|NS3_BAVJK",2,242,"UP000000832",306
"78","sp|Q9YWQ0|NS3_BAVJK",3,6,"UP000000832",306
"79","sp|Q9YWQ1|SPIKE_BAVJK",0,2,"UP000000832",283
"80","sp|Q9YWQ1|SPIKE_BAVJK",1,54,"UP000000832",283
"81","sp|Q9YWQ1|SPIKE_BAVJK",2,216,"UP000000832",283
"82","sp|Q9YWQ1|SPIKE_BAVJK",3,4,"UP000000832",283
"83","sp|Q9YWQ2|VP10_BAVJK",1,32,"UP000000832",249
"84","sp|Q9YWQ2|VP10_BAVJK",2,203,"UP000000832",249
"85","sp|Q9YWQ2|VP10_BAVJK",3,7,"UP000000832",249
"86","sp|Q9YWQ3|NS4_BAVJK",1,23,"UP000000832",180
"87","sp|Q9YWQ3|NS4_BAVJK",2,145,"UP000000832",180
"88","sp|Q9YWQ3|NS4_BAVJK",3,5,"UP000000832",180
"89","sp|P87515|POLN_BFV",0,5,"UP000007609",2411
"90","sp|P87515|POLN_BFV",1,406,"UP000007609",2411
"91","sp|P87515|POLN_BFV",2,1905,"UP000007609",2411
"92","sp|P87515|POLN_BFV",3,88,"UP000007609",2411
"93","sp|P89946|POLS_BFV",0,5,"UP000007609",1239
"94","sp|P89946|POLS_BFV",1,223,"UP000007609",1239
"95","sp|P89946|POLS_BFV",2,948,"UP000007609",1239
"96","sp|P89946|POLS_BFV",3,56,"UP000007609",1239
"97","tr|Q0PCM5|Q0PCM5_POVBK",0,2,"UP000145981",362
"98","tr|Q0PCM5|Q0PCM5_POVBK",1,59,"UP000145981",362
"99","tr|Q0PCM5|Q0PCM5_POVBK",2,288,"UP000145981",362
"100","tr|Q0PCM5|Q0PCM5_POVBK",3,6,"UP000145981",362
"101","tr|Q0PCM6|Q0PCM6_POVBK",0,3,"UP000145981",232
"102","tr|Q0PCM6|Q0PCM6_POVBK",1,33,"UP000145981",232
"103","tr|Q0PCM6|Q0PCM6_POVBK",2,185,"UP000145981",232
"104","tr|Q0PCM6|Q0PCM6_POVBK",3,4,"UP000145981",232
"105","tr|Q0PCM7|Q0PCM7_POVBK",0,4,"UP000145981",351
"106","tr|Q0PCM7|Q0PCM7_POVBK",1,72,"UP000145981",351
"107","tr|Q0PCM7|Q0PCM7_POVBK",2,264,"UP000145981",351
"108","tr|Q0PCM7|Q0PCM7_POVBK",3,4,"UP000145981",351
"109","tr|Q0PCM8|Q0PCM8_POVBK",1,11,"UP000145981",66
"110","tr|Q0PCM8|Q0PCM8_POVBK",2,48,"UP000145981",66
"111","tr|Q3C215|Q3C215_POVBK",0,1,"UP000145981",172
"112","tr|Q3C215|Q3C215_POVBK",1,21,"UP000145981",172
"113","tr|Q3C215|Q3C215_POVBK",2,129,"UP000145981",172
"114","tr|Q3C215|Q3C215_POVBK",3,14,"UP000145981",172
"115","sp|P04505|GP_BUNYW",0,4,"UP000002476",1433
"116","sp|P04505|GP_BUNYW",1,177,"UP000002476",1433
"117","sp|P04505|GP_BUNYW",2,1153,"UP000002476",1433
"118","sp|P04505|GP_BUNYW",3,92,"UP000002476",1433
"119","sp|P16494|NSS_BUNYW",1,29,"UP000002476",101
"120","sp|P16494|NSS_BUNYW",2,65,"UP000002476",101
"121","sp|P16495|NCAP_BUNYW",1,42,"UP000002476",233
"122","sp|P16495|NCAP_BUNYW",2,183,"UP000002476",233
"123","sp|P16495|NCAP_BUNYW",3,1,"UP000002476",233
"124","sp|P20470|L_BUNYW",0,4,"UP000002476",2238
"125","sp|P20470|L_BUNYW",1,324,"UP000002476",2238
"126","sp|P20470|L_BUNYW",2,1823,"UP000002476",2238
"127","sp|P20470|L_BUNYW",3,80,"UP000002476",2238
"128","sp|Q8JPQ9|NSS_BUNL8",1,24,"UP000008768",92
"129","sp|Q8JPQ9|NSS_BUNL8",2,59,"UP000008768",92
"130","sp|Q8JPQ9|NSS_BUNL8",3,2,"UP000008768",92
"131","sp|Q8JPR0|NCAP_BUNL8",0,1,"UP000008768",235
"132","sp|Q8JPR0|NCAP_BUNL8",1,29,"UP000008768",235
"133","sp|Q8JPR0|NCAP_BUNL8",2,191,"UP000008768",235
"134","sp|Q8JPR0|NCAP_BUNL8",3,7,"UP000008768",235
"135","sp|Q8JPR1|GP_BUNL8",0,3,"UP000008768",1441
"136","sp|Q8JPR1|GP_BUNL8",1,165,"UP000008768",1441
"137","sp|Q8JPR1|GP_BUNL8",2,1205,"UP000008768",1441
"138","sp|Q8JPR1|GP_BUNL8",3,61,"UP000008768",1441
"139","sp|Q8JPR2|L_BUNL8",0,3,"UP000008768",2263
"140","sp|Q8JPR2|L_BUNL8",1,285,"UP000008768",2263
"141","sp|Q8JPR2|L_BUNL8",2,1876,"UP000008768",2263
"142","sp|Q8JPR2|L_BUNL8",3,92,"UP000008768",2263
"143","tr|A8WA74|A8WA74_BUNSH",0,1,"UP000150053",2263
"144","tr|A8WA74|A8WA74_BUNSH",1,323,"UP000150053",2263
"145","tr|A8WA74|A8WA74_BUNSH",2,1849,"UP000150053",2263
"146","tr|A8WA74|A8WA74_BUNSH",3,83,"UP000150053",2263
"147","tr|A9LXW2|A9LXW2_BUNSH",0,1,"UP000150053",1441
"148","tr|A9LXW2|A9LXW2_BUNSH",1,173,"UP000150053",1441
"149","tr|A9LXW2|A9LXW2_BUNSH",2,1179,"UP000150053",1441
"150","tr|A9LXW2|A9LXW2_BUNSH",3,81,"UP000150053",1441
"151","tr|A9YU75|A9YU75_BUNSH",1,31,"UP000150053",235
"152","tr|A9YU75|A9YU75_BUNSH",2,186,"UP000150053",235
"153","tr|A9YU75|A9YU75_BUNSH",3,11,"UP000150053",235
"154","tr|A9YU76|A9YU76_BUNSH",1,25,"UP000150053",92
"155","tr|A9YU76|A9YU76_BUNSH",2,56,"UP000150053",92
"156","tr|A9YU76|A9YU76_BUNSH",3,4,"UP000150053",92
"157","tr|Q5Y0M9|Q5Y0M9_9ALPH",0,29,"UP000137988",1167
"158","tr|Q5Y0M9|Q5Y0M9_9ALPH",1,611,"UP000137988",1167
"159","tr|Q5Y0M9|Q5Y0M9_9ALPH",2,518,"UP000137988",1167
"160","tr|Q5Y0M9|Q5Y0M9_9ALPH",3,2,"UP000137988",1167
"161","tr|Q5Y0N0|Q5Y0N0_9ALPH",1,30,"UP000137988",78
"162","tr|Q5Y0N0|Q5Y0N0_9ALPH",2,39,"UP000137988",78
"163","tr|Q5Y0N0|Q5Y0N0_9ALPH",3,2,"UP000137988",78
"164","tr|Q5Y0N1|Q5Y0N1_9ALPH",0,1,"UP000137988",115
"165","tr|Q5Y0N1|Q5Y0N1_9ALPH",1,62,"UP000137988",115
"166","tr|Q5Y0N1|Q5Y0N1_9ALPH",2,45,"UP000137988",115
"167","tr|Q5Y0N2|Q5Y0N2_9ALPH",0,1,"UP000137988",276
"168","tr|Q5Y0N2|Q5Y0N2_9ALPH",1,89,"UP000137988",276
"169","tr|Q5Y0N2|Q5Y0N2_9ALPH",2,174,"UP000137988",276
"170","tr|Q5Y0N2|Q5Y0N2_9ALPH",3,5,"UP000137988",276
"171","tr|Q5Y0N3|Q5Y0N3_9ALPH",0,2,"UP000137988",91
"172","tr|Q5Y0N3|Q5Y0N3_9ALPH",1,31,"UP000137988",91
"173","tr|Q5Y0N3|Q5Y0N3_9ALPH",2,51,"UP000137988",91
"174","tr|Q5Y0N4|Q5Y0N4_9ALPH",1,33,"UP000137988",102
"175","tr|Q5Y0N4|Q5Y0N4_9ALPH",2,61,"UP000137988",102
"176","tr|Q5Y0N4|Q5Y0N4_9ALPH",3,1,"UP000137988",102
"177","tr|Q5Y0N5|Q5Y0N5_9ALPH",0,6,"UP000137988",540
"178","tr|Q5Y0N5|Q5Y0N5_9ALPH",1,148,"UP000137988",540
"179","tr|Q5Y0N5|Q5Y0N5_9ALPH",2,368,"UP000137988",540
"180","tr|Q5Y0N5|Q5Y0N5_9ALPH",3,11,"UP000137988",540
"181","tr|Q5Y0N6|Q5Y0N6_9ALPH",0,7,"UP000137988",399
"182","tr|Q5Y0N6|Q5Y0N6_9ALPH",1,144,"UP000137988",399
"183","tr|Q5Y0N6|Q5Y0N6_9ALPH",2,241,"UP000137988",399
"184","tr|Q5Y0N7|Q5Y0N7_9ALPH",0,1,"UP000137988",395
"185","tr|Q5Y0N7|Q5Y0N7_9ALPH",1,119,"UP000137988",395
"186","tr|Q5Y0N7|Q5Y0N7_9ALPH",2,263,"UP000137988",395
"187","tr|Q5Y0N7|Q5Y0N7_9ALPH",3,5,"UP000137988",395
"188","tr|Q5Y0N9|Q5Y0N9_9ALPH",0,11,"UP000137988",604
"189","tr|Q5Y0N9|Q5Y0N9_9ALPH",1,305,"UP000137988",604
"190","tr|Q5Y0N9|Q5Y0N9_9ALPH",2,280,"UP000137988",604
"191","tr|Q5Y0N9|Q5Y0N9_9ALPH",3,1,"UP000137988",604
"192","tr|Q5Y0P0|Q5Y0P0_9ALPH",0,4,"UP000137988",454
"193","tr|Q5Y0P0|Q5Y0P0_9ALPH",1,140,"UP000137988",454
"194","tr|Q5Y0P0|Q5Y0P0_9ALPH",2,301,"UP000137988",454
"195","tr|Q5Y0P0|Q5Y0P0_9ALPH",3,2,"UP000137988",454
"196","tr|Q5Y0P1|Q5Y0P1_9ALPH",0,7,"UP000137988",300
"197","tr|Q5Y0P1|Q5Y0P1_9ALPH",1,89,"UP000137988",300
"198","tr|Q5Y0P1|Q5Y0P1_9ALPH",2,197,"UP000137988",300
"199","tr|Q5Y0P2|Q5Y0P2_9ALPH",0,7,"UP000137988",431
"200","tr|Q5Y0P2|Q5Y0P2_9ALPH",1,149,"UP000137988",431
"201","tr|Q5Y0P2|Q5Y0P2_9ALPH",2,263,"UP000137988",431
"202","tr|Q5Y0P2|Q5Y0P2_9ALPH",3,5,"UP000137988",431
"203","tr|Q5Y0P4|Q5Y0P4_9ALPH",0,40,"UP000137988",630
"204","tr|Q5Y0P4|Q5Y0P4_9ALPH",1,252,"UP000137988",630
"205","tr|Q5Y0P4|Q5Y0P4_9ALPH",2,326,"UP000137988",630
"206","tr|Q5Y0P4|Q5Y0P4_9ALPH",3,5,"UP000137988",630
"207","tr|Q5Y0P5|Q5Y0P5_9ALPH",0,5,"UP000137988",226
"208","tr|Q5Y0P5|Q5Y0P5_9ALPH",1,113,"UP000137988",226
"209","tr|Q5Y0P5|Q5Y0P5_9ALPH",2,99,"UP000137988",226
"210","tr|Q5Y0P5|Q5Y0P5_9ALPH",3,2,"UP000137988",226
"211","tr|Q5Y0P6|Q5Y0P6_9ALPH",0,1,"UP000137988",190
"212","tr|Q5Y0P6|Q5Y0P6_9ALPH",1,40,"UP000137988",190
"213","tr|Q5Y0P6|Q5Y0P6_9ALPH",2,140,"UP000137988",190
"214","tr|Q5Y0P6|Q5Y0P6_9ALPH",3,2,"UP000137988",190
"215","tr|Q5Y0P7|Q5Y0P7_9ALPH",0,10,"UP000137988",510
"216","tr|Q5Y0P7|Q5Y0P7_9ALPH",1,189,"UP000137988",510
"217","tr|Q5Y0P7|Q5Y0P7_9ALPH",2,298,"UP000137988",510
"218","tr|Q5Y0P7|Q5Y0P7_9ALPH",3,6,"UP000137988",510
"219","tr|Q5Y0P8|Q5Y0P8_9ALPH",0,2,"UP000137988",334
"220","tr|Q5Y0P8|Q5Y0P8_9ALPH",1,86,"UP000137988",334
"221","tr|Q5Y0P8|Q5Y0P8_9ALPH",2,231,"UP000137988",334
"222","tr|Q5Y0P8|Q5Y0P8_9ALPH",3,8,"UP000137988",334
"223","tr|Q5Y0P9|Q5Y0P9_9ALPH",0,4,"UP000137988",1053
"224","tr|Q5Y0P9|Q5Y0P9_9ALPH",1,306,"UP000137988",1053
"225","tr|Q5Y0P9|Q5Y0P9_9ALPH",2,722,"UP000137988",1053
"226","tr|Q5Y0P9|Q5Y0P9_9ALPH",3,14,"UP000137988",1053
"227","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",0,2,"UP000137988",228
"228","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",1,83,"UP000137988",228
"229","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",2,134,"UP000137988",228
"230","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",3,2,"UP000137988",228
"231","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",0,3,"UP000137988",367
"232","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",1,122,"UP000137988",367
"233","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",2,230,"UP000137988",367
"234","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",3,5,"UP000137988",367
"235","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",0,1,"UP000137988",77
"236","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",1,25,"UP000137988",77
"237","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",2,43,"UP000137988",77
"238","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",3,1,"UP000137988",77
"239","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",0,2,"UP000137988",275
"240","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",1,75,"UP000137988",275
"241","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",2,188,"UP000137988",275
"242","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",3,3,"UP000137988",275
"243","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",0,2,"UP000137988",488
"244","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",1,127,"UP000137988",488
"245","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",2,347,"UP000137988",488
"246","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",3,5,"UP000137988",488
"247","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",0,7,"UP000137988",674
"248","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",1,266,"UP000137988",674
"249","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",2,389,"UP000137988",674
"250","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",3,5,"UP000137988",674
"251","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",0,2,"UP000137988",680
"252","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",1,232,"UP000137988",680
"253","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",2,424,"UP000137988",680
"254","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",3,15,"UP000137988",680
"255","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",1,66,"UP000137988",174
"256","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",2,98,"UP000137988",174
"257","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",3,3,"UP000137988",174
"258","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",0,4,"UP000137988",464
"259","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",1,139,"UP000137988",464
"260","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",2,312,"UP000137988",464
"261","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",3,2,"UP000137988",464
"262","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",0,8,"UP000137988",381
"263","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",1,162,"UP000137988",381
"264","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",2,201,"UP000137988",381
"265","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",3,3,"UP000137988",381
"266","tr|Q5Y0R0|Q5Y0R0_9ALPH",0,5,"UP000137988",438
"267","tr|Q5Y0R0|Q5Y0R0_9ALPH",1,154,"UP000137988",438
"268","tr|Q5Y0R0|Q5Y0R0_9ALPH",2,271,"UP000137988",438
"269","tr|Q5Y0R0|Q5Y0R0_9ALPH",3,1,"UP000137988",438
"270","tr|Q5Y0R1|Q5Y0R1_9ALPH",0,4,"UP000137988",484
"271","tr|Q5Y0R1|Q5Y0R1_9ALPH",1,124,"UP000137988",484
"272","tr|Q5Y0R1|Q5Y0R1_9ALPH",2,339,"UP000137988",484
"273","tr|Q5Y0R1|Q5Y0R1_9ALPH",3,10,"UP000137988",484
"274","tr|Q5Y0R2|Q5Y0R2_9ALPH",0,2,"UP000137988",325
"275","tr|Q5Y0R2|Q5Y0R2_9ALPH",1,65,"UP000137988",325
"276","tr|Q5Y0R2|Q5Y0R2_9ALPH",2,246,"UP000137988",325
"277","tr|Q5Y0R2|Q5Y0R2_9ALPH",3,5,"UP000137988",325
"278","tr|Q5Y0R3|Q5Y0R3_9ALPH",0,11,"UP000137988",975
"279","tr|Q5Y0R3|Q5Y0R3_9ALPH",1,226,"UP000137988",975
"280","tr|Q5Y0R3|Q5Y0R3_9ALPH",2,718,"UP000137988",975
"281","tr|Q5Y0R3|Q5Y0R3_9ALPH",3,13,"UP000137988",975
"282","tr|Q5Y0R4|Q5Y0R4_9ALPH",0,5,"UP000137988",459
"283","tr|Q5Y0R4|Q5Y0R4_9ALPH",1,113,"UP000137988",459
"284","tr|Q5Y0R4|Q5Y0R4_9ALPH",2,328,"UP000137988",459
"285","tr|Q5Y0R4|Q5Y0R4_9ALPH",3,6,"UP000137988",459
"286","tr|Q5Y0R5|Q5Y0R5_9ALPH",0,19,"UP000137988",1217
"287","tr|Q5Y0R5|Q5Y0R5_9ALPH",1,474,"UP000137988",1217
"288","tr|Q5Y0R5|Q5Y0R5_9ALPH",2,710,"UP000137988",1217
"289","tr|Q5Y0R5|Q5Y0R5_9ALPH",3,7,"UP000137988",1217
"290","tr|Q5Y0R6|Q5Y0R6_9ALPH",0,46,"UP000137988",3070
"291","tr|Q5Y0R6|Q5Y0R6_9ALPH",1,1304,"UP000137988",3070
"292","tr|Q5Y0R6|Q5Y0R6_9ALPH",2,1694,"UP000137988",3070
"293","tr|Q5Y0R6|Q5Y0R6_9ALPH",3,19,"UP000137988",3070
"294","tr|Q5Y0R7|Q5Y0R7_9ALPH",1,19,"UP000137988",114
"295","tr|Q5Y0R7|Q5Y0R7_9ALPH",2,85,"UP000137988",114
"296","tr|Q5Y0R7|Q5Y0R7_9ALPH",3,3,"UP000137988",114
"297","tr|Q5Y0R8|Q5Y0R8_9ALPH",0,6,"UP000137988",266
"298","tr|Q5Y0R8|Q5Y0R8_9ALPH",1,80,"UP000137988",266
"299","tr|Q5Y0R8|Q5Y0R8_9ALPH",2,166,"UP000137988",266
"300","tr|Q5Y0R8|Q5Y0R8_9ALPH",3,7,"UP000137988",266
"301","tr|Q5Y0R9|Q5Y0R9_9ALPH",0,1,"UP000137988",135
"302","tr|Q5Y0R9|Q5Y0R9_9ALPH",1,33,"UP000137988",135
"303","tr|Q5Y0R9|Q5Y0R9_9ALPH",2,94,"UP000137988",135
"304","tr|Q5Y0S0|Q5Y0S0_9ALPH",0,9,"UP000137988",590
"305","tr|Q5Y0S0|Q5Y0S0_9ALPH",1,196,"UP000137988",590
"306","tr|Q5Y0S0|Q5Y0S0_9ALPH",2,370,"UP000137988",590
"307","tr|Q5Y0S0|Q5Y0S0_9ALPH",3,8,"UP000137988",590
"308","tr|Q5Y0S1|Q5Y0S1_9ALPH",1,79,"UP000137988",304
"309","tr|Q5Y0S1|Q5Y0S1_9ALPH",2,207,"UP000137988",304
"310","tr|Q5Y0S1|Q5Y0S1_9ALPH",3,11,"UP000137988",304
"311","tr|Q5Y0S2|Q5Y0S2_9ALPH",0,16,"UP000137988",1226
"312","tr|Q5Y0S2|Q5Y0S2_9ALPH",1,312,"UP000137988",1226
"313","tr|Q5Y0S2|Q5Y0S2_9ALPH",2,877,"UP000137988",1226
"314","tr|Q5Y0S2|Q5Y0S2_9ALPH",3,14,"UP000137988",1226
"315","tr|Q5Y0S3|Q5Y0S3_9ALPH",0,4,"UP000137988",1196
"316","tr|Q5Y0S3|Q5Y0S3_9ALPH",1,272,"UP000137988",1196
"317","tr|Q5Y0S3|Q5Y0S3_9ALPH",2,895,"UP000137988",1196
"318","tr|Q5Y0S3|Q5Y0S3_9ALPH",3,18,"UP000137988",1196
"319","tr|Q5Y0S4|Q5Y0S4_9ALPH",0,4,"UP000137988",784
"320","tr|Q5Y0S4|Q5Y0S4_9ALPH",1,231,"UP000137988",784
"321","tr|Q5Y0S4|Q5Y0S4_9ALPH",2,534,"UP000137988",784
"322","tr|Q5Y0S4|Q5Y0S4_9ALPH",3,8,"UP000137988",784
"323","tr|Q5Y0S5|Q5Y0S5_9ALPH",0,7,"UP000137988",885
"324","tr|Q5Y0S5|Q5Y0S5_9ALPH",1,197,"UP000137988",885
"325","tr|Q5Y0S5|Q5Y0S5_9ALPH",2,659,"UP000137988",885
"326","tr|Q5Y0S5|Q5Y0S5_9ALPH",3,15,"UP000137988",885
"327","tr|Q5Y0S6|Q5Y0S6_9ALPH",0,5,"UP000137988",292
"328","tr|Q5Y0S6|Q5Y0S6_9ALPH",1,134,"UP000137988",292
"329","tr|Q5Y0S6|Q5Y0S6_9ALPH",2,144,"UP000137988",292
"330","tr|Q5Y0S6|Q5Y0S6_9ALPH",3,2,"UP000137988",292
"331","tr|Q5Y0S7|Q5Y0S7_9ALPH",0,11,"UP000137988",594
"332","tr|Q5Y0S7|Q5Y0S7_9ALPH",1,237,"UP000137988",594
"333","tr|Q5Y0S7|Q5Y0S7_9ALPH",2,336,"UP000137988",594
"334","tr|Q5Y0S7|Q5Y0S7_9ALPH",3,3,"UP000137988",594
"335","tr|Q5Y0S8|Q5Y0S8_9ALPH",0,6,"UP000137988",577
"336","tr|Q5Y0S8|Q5Y0S8_9ALPH",1,192,"UP000137988",577
"337","tr|Q5Y0S8|Q5Y0S8_9ALPH",2,364,"UP000137988",577
"338","tr|Q5Y0S8|Q5Y0S8_9ALPH",3,8,"UP000137988",577
"339","tr|Q5Y0S9|Q5Y0S9_9ALPH",1,77,"UP000137988",260
"340","tr|Q5Y0S9|Q5Y0S9_9ALPH",2,175,"UP000137988",260
"341","tr|Q5Y0S9|Q5Y0S9_9ALPH",3,1,"UP000137988",260
"342","tr|Q5Y0T0|Q5Y0T0_9ALPH",0,5,"UP000137988",378
"343","tr|Q5Y0T0|Q5Y0T0_9ALPH",1,88,"UP000137988",378
"344","tr|Q5Y0T0|Q5Y0T0_9ALPH",2,271,"UP000137988",378
"345","tr|Q5Y0T0|Q5Y0T0_9ALPH",3,7,"UP000137988",378
