"","query_seqname","mismatches","count","Proteome ID","PLength"
"97","tr|Q0PCM5|Q0PCM5_POVBK",0,2,"UP000145981",362
"98","tr|Q0PCM5|Q0PCM5_POVBK",1,60,"UP000145981",362
"99","tr|Q0PCM5|Q0PCM5_POVBK",2,349,"UP000145981",362
"100","tr|Q0PCM5|Q0PCM5_POVBK",3,355,"UP000145981",362
"101","tr|Q0PCM6|Q0PCM6_POVBK",0,3,"UP000145981",232
"102","tr|Q0PCM6|Q0PCM6_POVBK",1,34,"UP000145981",232
"103","tr|Q0PCM6|Q0PCM6_POVBK",2,221,"UP000145981",232
"104","tr|Q0PCM6|Q0PCM6_POVBK",3,225,"UP000145981",232
"105","tr|Q0PCM7|Q0PCM7_POVBK",0,4,"UP000145981",351
"106","tr|Q0PCM7|Q0PCM7_POVBK",1,74,"UP000145981",351
"107","tr|Q0PCM7|Q0PCM7_POVBK",2,340,"UP000145981",351
"108","tr|Q0PCM7|Q0PCM7_POVBK",3,344,"UP000145981",351
"109","tr|Q0PCM8|Q0PCM8_POVBK",1,11,"UP000145981",66
"110","tr|Q0PCM8|Q0PCM8_POVBK",2,59,"UP000145981",66
"111","tr|Q0PCM8|Q0PCM8_POVBK",3,59,"UP000145981",66
"112","tr|Q3C215|Q3C215_POVBK",0,1,"UP000145981",172
"113","tr|Q3C215|Q3C215_POVBK",1,21,"UP000145981",172
"114","tr|Q3C215|Q3C215_POVBK",2,151,"UP000145981",172
"115","tr|Q3C215|Q3C215_POVBK",3,165,"UP000145981",172
"116","sp|P04505|GP_BUNYW",0,4,"UP000002476",1433
"117","sp|P04505|GP_BUNYW",1,180,"UP000002476",1433
"118","sp|P04505|GP_BUNYW",2,1334,"UP000002476",1433
"119","sp|P04505|GP_BUNYW",3,1426,"UP000002476",1433
"120","sp|P16494|NSS_BUNYW",1,29,"UP000002476",101
"121","sp|P16494|NSS_BUNYW",2,94,"UP000002476",101
"122","sp|P16494|NSS_BUNYW",3,94,"UP000002476",101
"123","sp|P16495|NCAP_BUNYW",1,42,"UP000002476",233
"124","sp|P16495|NCAP_BUNYW",2,224,"UP000002476",233
"125","sp|P16495|NCAP_BUNYW",3,226,"UP000002476",233
"126","sp|P20470|L_BUNYW",0,4,"UP000002476",2238
"127","sp|P20470|L_BUNYW",1,326,"UP000002476",2238
"128","sp|P20470|L_BUNYW",2,2151,"UP000002476",2238
"129","sp|P20470|L_BUNYW",3,2231,"UP000002476",2238
"130","sp|Q8JPQ9|NSS_BUNL8",1,24,"UP000008768",92
"131","sp|Q8JPQ9|NSS_BUNL8",2,83,"UP000008768",92
"132","sp|Q8JPQ9|NSS_BUNL8",3,85,"UP000008768",92
"133","sp|Q8JPR0|NCAP_BUNL8",0,1,"UP000008768",235
"134","sp|Q8JPR0|NCAP_BUNL8",1,29,"UP000008768",235
"135","sp|Q8JPR0|NCAP_BUNL8",2,221,"UP000008768",235
"136","sp|Q8JPR0|NCAP_BUNL8",3,228,"UP000008768",235
"137","sp|Q8JPR1|GP_BUNL8",0,3,"UP000008768",1441
"138","sp|Q8JPR1|GP_BUNL8",1,167,"UP000008768",1441
"139","sp|Q8JPR1|GP_BUNL8",2,1373,"UP000008768",1441
"140","sp|Q8JPR1|GP_BUNL8",3,1434,"UP000008768",1441
"141","sp|Q8JPR2|L_BUNL8",0,3,"UP000008768",2263
"142","sp|Q8JPR2|L_BUNL8",1,287,"UP000008768",2263
"143","sp|Q8JPR2|L_BUNL8",2,2162,"UP000008768",2263
"144","sp|Q8JPR2|L_BUNL8",3,2256,"UP000008768",2263
"145","tr|A8WA74|A8WA74_BUNSH",0,1,"UP000150053",2263
"146","tr|A8WA74|A8WA74_BUNSH",1,324,"UP000150053",2263
"147","tr|A8WA74|A8WA74_BUNSH",2,2170,"UP000150053",2263
"148","tr|A8WA74|A8WA74_BUNSH",3,2256,"UP000150053",2263
"149","tr|A9LXW2|A9LXW2_BUNSH",0,1,"UP000150053",1441
"150","tr|A9LXW2|A9LXW2_BUNSH",1,174,"UP000150053",1441
"151","tr|A9LXW2|A9LXW2_BUNSH",2,1353,"UP000150053",1441
"152","tr|A9LXW2|A9LXW2_BUNSH",3,1434,"UP000150053",1441
"153","tr|A9YU75|A9YU75_BUNSH",1,31,"UP000150053",235
"154","tr|A9YU75|A9YU75_BUNSH",2,217,"UP000150053",235
"155","tr|A9YU75|A9YU75_BUNSH",3,228,"UP000150053",235
"156","tr|A9YU76|A9YU76_BUNSH",1,25,"UP000150053",92
"157","tr|A9YU76|A9YU76_BUNSH",2,81,"UP000150053",92
"158","tr|A9YU76|A9YU76_BUNSH",3,85,"UP000150053",92
"159","tr|Q5Y0M9|Q5Y0M9_9ALPH",0,29,"UP000137988",1167
"160","tr|Q5Y0M9|Q5Y0M9_9ALPH",1,639,"UP000137988",1167
"161","tr|Q5Y0M9|Q5Y0M9_9ALPH",2,1158,"UP000137988",1167
"162","tr|Q5Y0M9|Q5Y0M9_9ALPH",3,1160,"UP000137988",1167
"163","tr|Q5Y0N0|Q5Y0N0_9ALPH",1,30,"UP000137988",78
"164","tr|Q5Y0N0|Q5Y0N0_9ALPH",2,69,"UP000137988",78
"165","tr|Q5Y0N0|Q5Y0N0_9ALPH",3,71,"UP000137988",78
"166","tr|Q5Y0N1|Q5Y0N1_9ALPH",0,1,"UP000137988",115
"167","tr|Q5Y0N1|Q5Y0N1_9ALPH",1,63,"UP000137988",115
"168","tr|Q5Y0N1|Q5Y0N1_9ALPH",2,108,"UP000137988",115
"169","tr|Q5Y0N1|Q5Y0N1_9ALPH",3,108,"UP000137988",115
"170","tr|Q5Y0N2|Q5Y0N2_9ALPH",0,1,"UP000137988",276
"171","tr|Q5Y0N2|Q5Y0N2_9ALPH",1,89,"UP000137988",276
"172","tr|Q5Y0N2|Q5Y0N2_9ALPH",2,264,"UP000137988",276
"173","tr|Q5Y0N2|Q5Y0N2_9ALPH",3,269,"UP000137988",276
"174","tr|Q5Y0N3|Q5Y0N3_9ALPH",0,2,"UP000137988",91
"175","tr|Q5Y0N3|Q5Y0N3_9ALPH",1,33,"UP000137988",91
"176","tr|Q5Y0N3|Q5Y0N3_9ALPH",2,84,"UP000137988",91
"177","tr|Q5Y0N3|Q5Y0N3_9ALPH",3,84,"UP000137988",91
"178","tr|Q5Y0N4|Q5Y0N4_9ALPH",1,33,"UP000137988",102
"179","tr|Q5Y0N4|Q5Y0N4_9ALPH",2,94,"UP000137988",102
"180","tr|Q5Y0N4|Q5Y0N4_9ALPH",3,95,"UP000137988",102
"181","tr|Q5Y0N5|Q5Y0N5_9ALPH",0,6,"UP000137988",540
"182","tr|Q5Y0N5|Q5Y0N5_9ALPH",1,153,"UP000137988",540
"183","tr|Q5Y0N5|Q5Y0N5_9ALPH",2,522,"UP000137988",540
"184","tr|Q5Y0N5|Q5Y0N5_9ALPH",3,533,"UP000137988",540
"185","tr|Q5Y0N6|Q5Y0N6_9ALPH",0,7,"UP000137988",399
"186","tr|Q5Y0N6|Q5Y0N6_9ALPH",1,149,"UP000137988",399
"187","tr|Q5Y0N6|Q5Y0N6_9ALPH",2,392,"UP000137988",399
"188","tr|Q5Y0N6|Q5Y0N6_9ALPH",3,392,"UP000137988",399
"189","tr|Q5Y0N7|Q5Y0N7_9ALPH",0,1,"UP000137988",395
"190","tr|Q5Y0N7|Q5Y0N7_9ALPH",1,119,"UP000137988",395
"191","tr|Q5Y0N7|Q5Y0N7_9ALPH",2,383,"UP000137988",395
"192","tr|Q5Y0N7|Q5Y0N7_9ALPH",3,388,"UP000137988",395
"193","tr|Q5Y0N9|Q5Y0N9_9ALPH",0,11,"UP000137988",604
"194","tr|Q5Y0N9|Q5Y0N9_9ALPH",1,316,"UP000137988",604
"195","tr|Q5Y0N9|Q5Y0N9_9ALPH",2,596,"UP000137988",604
"196","tr|Q5Y0N9|Q5Y0N9_9ALPH",3,597,"UP000137988",604
"197","tr|Q5Y0P0|Q5Y0P0_9ALPH",0,4,"UP000137988",454
"198","tr|Q5Y0P0|Q5Y0P0_9ALPH",1,144,"UP000137988",454
"199","tr|Q5Y0P0|Q5Y0P0_9ALPH",2,444,"UP000137988",454
"200","tr|Q5Y0P0|Q5Y0P0_9ALPH",3,447,"UP000137988",454
"201","tr|Q5Y0P1|Q5Y0P1_9ALPH",0,7,"UP000137988",300
"202","tr|Q5Y0P1|Q5Y0P1_9ALPH",1,96,"UP000137988",300
"203","tr|Q5Y0P1|Q5Y0P1_9ALPH",2,293,"UP000137988",300
"204","tr|Q5Y0P1|Q5Y0P1_9ALPH",3,293,"UP000137988",300
"205","tr|Q5Y0P2|Q5Y0P2_9ALPH",0,7,"UP000137988",431
"206","tr|Q5Y0P2|Q5Y0P2_9ALPH",1,156,"UP000137988",431
"207","tr|Q5Y0P2|Q5Y0P2_9ALPH",2,419,"UP000137988",431
"208","tr|Q5Y0P2|Q5Y0P2_9ALPH",3,424,"UP000137988",431
"209","tr|Q5Y0P4|Q5Y0P4_9ALPH",0,40,"UP000137988",630
"210","tr|Q5Y0P4|Q5Y0P4_9ALPH",1,291,"UP000137988",630
"211","tr|Q5Y0P4|Q5Y0P4_9ALPH",2,618,"UP000137988",630
"212","tr|Q5Y0P4|Q5Y0P4_9ALPH",3,623,"UP000137988",630
"213","tr|Q5Y0P5|Q5Y0P5_9ALPH",0,5,"UP000137988",226
"214","tr|Q5Y0P5|Q5Y0P5_9ALPH",1,117,"UP000137988",226
"215","tr|Q5Y0P5|Q5Y0P5_9ALPH",2,217,"UP000137988",226
"216","tr|Q5Y0P5|Q5Y0P5_9ALPH",3,219,"UP000137988",226
"217","tr|Q5Y0P6|Q5Y0P6_9ALPH",0,1,"UP000137988",190
"218","tr|Q5Y0P6|Q5Y0P6_9ALPH",1,41,"UP000137988",190
"219","tr|Q5Y0P6|Q5Y0P6_9ALPH",2,181,"UP000137988",190
"220","tr|Q5Y0P6|Q5Y0P6_9ALPH",3,183,"UP000137988",190
"221","tr|Q5Y0P7|Q5Y0P7_9ALPH",0,10,"UP000137988",510
"222","tr|Q5Y0P7|Q5Y0P7_9ALPH",1,198,"UP000137988",510
"223","tr|Q5Y0P7|Q5Y0P7_9ALPH",2,497,"UP000137988",510
"224","tr|Q5Y0P7|Q5Y0P7_9ALPH",3,503,"UP000137988",510
"225","tr|Q5Y0P8|Q5Y0P8_9ALPH",0,2,"UP000137988",334
"226","tr|Q5Y0P8|Q5Y0P8_9ALPH",1,88,"UP000137988",334
"227","tr|Q5Y0P8|Q5Y0P8_9ALPH",2,319,"UP000137988",334
"228","tr|Q5Y0P8|Q5Y0P8_9ALPH",3,327,"UP000137988",334
"229","tr|Q5Y0P9|Q5Y0P9_9ALPH",0,4,"UP000137988",1053
"230","tr|Q5Y0P9|Q5Y0P9_9ALPH",1,310,"UP000137988",1053
"231","tr|Q5Y0P9|Q5Y0P9_9ALPH",2,1032,"UP000137988",1053
"232","tr|Q5Y0P9|Q5Y0P9_9ALPH",3,1046,"UP000137988",1053
"233","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",0,2,"UP000137988",228
"234","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",1,84,"UP000137988",228
"235","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",2,219,"UP000137988",228
"236","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",3,221,"UP000137988",228
"237","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",0,3,"UP000137988",367
"238","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",1,123,"UP000137988",367
"239","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",2,355,"UP000137988",367
"240","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",3,360,"UP000137988",367
"241","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",0,1,"UP000137988",77
"242","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",1,25,"UP000137988",77
"243","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",2,69,"UP000137988",77
"244","tr|Q5Y0Q2|Q5Y0Q2_9ALPH",3,70,"UP000137988",77
"245","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",0,2,"UP000137988",275
"246","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",1,77,"UP000137988",275
"247","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",2,265,"UP000137988",275
"248","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",3,268,"UP000137988",275
"249","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",0,2,"UP000137988",488
"250","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",1,128,"UP000137988",488
"251","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",2,476,"UP000137988",488
"252","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",3,481,"UP000137988",488
"253","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",0,7,"UP000137988",674
"254","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",1,271,"UP000137988",674
"255","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",2,662,"UP000137988",674
"256","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",3,667,"UP000137988",674
"257","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",0,2,"UP000137988",680
"258","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",1,234,"UP000137988",680
"259","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",2,658,"UP000137988",680
"260","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",3,673,"UP000137988",680
"261","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",1,66,"UP000137988",174
"262","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",2,164,"UP000137988",174
"263","tr|Q5Y0Q7|Q5Y0Q7_9ALPH",3,167,"UP000137988",174
"264","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",0,4,"UP000137988",464
"265","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",1,143,"UP000137988",464
"266","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",2,455,"UP000137988",464
"267","tr|Q5Y0Q8|Q5Y0Q8_9ALPH",3,457,"UP000137988",464
"268","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",0,8,"UP000137988",381
"269","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",1,169,"UP000137988",381
"270","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",2,371,"UP000137988",381
"271","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",3,374,"UP000137988",381
"272","tr|Q5Y0R0|Q5Y0R0_9ALPH",0,5,"UP000137988",438
"273","tr|Q5Y0R0|Q5Y0R0_9ALPH",1,158,"UP000137988",438
"274","tr|Q5Y0R0|Q5Y0R0_9ALPH",2,430,"UP000137988",438
"275","tr|Q5Y0R0|Q5Y0R0_9ALPH",3,431,"UP000137988",438
"276","tr|Q5Y0R1|Q5Y0R1_9ALPH",0,4,"UP000137988",484
"277","tr|Q5Y0R1|Q5Y0R1_9ALPH",1,128,"UP000137988",484
"278","tr|Q5Y0R1|Q5Y0R1_9ALPH",2,467,"UP000137988",484
"279","tr|Q5Y0R1|Q5Y0R1_9ALPH",3,477,"UP000137988",484
"280","tr|Q5Y0R2|Q5Y0R2_9ALPH",0,2,"UP000137988",325
"281","tr|Q5Y0R2|Q5Y0R2_9ALPH",1,67,"UP000137988",325
"282","tr|Q5Y0R2|Q5Y0R2_9ALPH",2,312,"UP000137988",325
"283","tr|Q5Y0R2|Q5Y0R2_9ALPH",3,318,"UP000137988",325
"284","tr|Q5Y0R3|Q5Y0R3_9ALPH",0,11,"UP000137988",975
"285","tr|Q5Y0R3|Q5Y0R3_9ALPH",1,233,"UP000137988",975
"286","tr|Q5Y0R3|Q5Y0R3_9ALPH",2,953,"UP000137988",975
"287","tr|Q5Y0R3|Q5Y0R3_9ALPH",3,968,"UP000137988",975
"288","tr|Q5Y0R4|Q5Y0R4_9ALPH",0,5,"UP000137988",459
"289","tr|Q5Y0R4|Q5Y0R4_9ALPH",1,118,"UP000137988",459
"290","tr|Q5Y0R4|Q5Y0R4_9ALPH",2,445,"UP000137988",459
"291","tr|Q5Y0R4|Q5Y0R4_9ALPH",3,452,"UP000137988",459
"292","tr|Q5Y0R5|Q5Y0R5_9ALPH",0,19,"UP000137988",1217
"293","tr|Q5Y0R5|Q5Y0R5_9ALPH",1,491,"UP000137988",1217
"294","tr|Q5Y0R5|Q5Y0R5_9ALPH",2,1202,"UP000137988",1217
"295","tr|Q5Y0R5|Q5Y0R5_9ALPH",3,1210,"UP000137988",1217
"296","tr|Q5Y0R6|Q5Y0R6_9ALPH",0,46,"UP000137988",3070
"297","tr|Q5Y0R6|Q5Y0R6_9ALPH",1,1347,"UP000137988",3070
"298","tr|Q5Y0R6|Q5Y0R6_9ALPH",2,3044,"UP000137988",3070
"299","tr|Q5Y0R6|Q5Y0R6_9ALPH",3,3063,"UP000137988",3070
"300","tr|Q5Y0R7|Q5Y0R7_9ALPH",1,19,"UP000137988",114
"301","tr|Q5Y0R7|Q5Y0R7_9ALPH",2,104,"UP000137988",114
"302","tr|Q5Y0R7|Q5Y0R7_9ALPH",3,107,"UP000137988",114
"303","tr|Q5Y0R8|Q5Y0R8_9ALPH",0,6,"UP000137988",266
"304","tr|Q5Y0R8|Q5Y0R8_9ALPH",1,84,"UP000137988",266
"305","tr|Q5Y0R8|Q5Y0R8_9ALPH",2,252,"UP000137988",266
"306","tr|Q5Y0R8|Q5Y0R8_9ALPH",3,259,"UP000137988",266
"307","tr|Q5Y0R9|Q5Y0R9_9ALPH",0,1,"UP000137988",135
"308","tr|Q5Y0R9|Q5Y0R9_9ALPH",1,34,"UP000137988",135
"309","tr|Q5Y0R9|Q5Y0R9_9ALPH",2,128,"UP000137988",135
"310","tr|Q5Y0R9|Q5Y0R9_9ALPH",3,128,"UP000137988",135
"311","tr|Q5Y0S0|Q5Y0S0_9ALPH",0,9,"UP000137988",590
"312","tr|Q5Y0S0|Q5Y0S0_9ALPH",1,204,"UP000137988",590
"313","tr|Q5Y0S0|Q5Y0S0_9ALPH",2,575,"UP000137988",590
"314","tr|Q5Y0S0|Q5Y0S0_9ALPH",3,583,"UP000137988",590
"315","tr|Q5Y0S1|Q5Y0S1_9ALPH",1,79,"UP000137988",304
"316","tr|Q5Y0S1|Q5Y0S1_9ALPH",2,286,"UP000137988",304
"317","tr|Q5Y0S1|Q5Y0S1_9ALPH",3,297,"UP000137988",304
"318","tr|Q5Y0S2|Q5Y0S2_9ALPH",0,16,"UP000137988",1226
"319","tr|Q5Y0S2|Q5Y0S2_9ALPH",1,325,"UP000137988",1226
"320","tr|Q5Y0S2|Q5Y0S2_9ALPH",2,1204,"UP000137988",1226
"321","tr|Q5Y0S2|Q5Y0S2_9ALPH",3,1219,"UP000137988",1226
"322","tr|Q5Y0S3|Q5Y0S3_9ALPH",0,4,"UP000137988",1196
"323","tr|Q5Y0S3|Q5Y0S3_9ALPH",1,274,"UP000137988",1196
"324","tr|Q5Y0S3|Q5Y0S3_9ALPH",2,1171,"UP000137988",1196
"325","tr|Q5Y0S3|Q5Y0S3_9ALPH",3,1189,"UP000137988",1196
"326","tr|Q5Y0S4|Q5Y0S4_9ALPH",0,4,"UP000137988",784
"327","tr|Q5Y0S4|Q5Y0S4_9ALPH",1,235,"UP000137988",784
"328","tr|Q5Y0S4|Q5Y0S4_9ALPH",2,769,"UP000137988",784
"329","tr|Q5Y0S4|Q5Y0S4_9ALPH",3,777,"UP000137988",784
"330","tr|Q5Y0S5|Q5Y0S5_9ALPH",0,7,"UP000137988",885
"331","tr|Q5Y0S5|Q5Y0S5_9ALPH",1,204,"UP000137988",885
"332","tr|Q5Y0S5|Q5Y0S5_9ALPH",2,863,"UP000137988",885
"333","tr|Q5Y0S5|Q5Y0S5_9ALPH",3,878,"UP000137988",885
"334","tr|Q5Y0S6|Q5Y0S6_9ALPH",0,5,"UP000137988",292
"335","tr|Q5Y0S6|Q5Y0S6_9ALPH",1,139,"UP000137988",292
"336","tr|Q5Y0S6|Q5Y0S6_9ALPH",2,283,"UP000137988",292
"337","tr|Q5Y0S6|Q5Y0S6_9ALPH",3,285,"UP000137988",292
"338","tr|Q5Y0S7|Q5Y0S7_9ALPH",0,11,"UP000137988",594
"339","tr|Q5Y0S7|Q5Y0S7_9ALPH",1,247,"UP000137988",594
"340","tr|Q5Y0S7|Q5Y0S7_9ALPH",2,584,"UP000137988",594
"341","tr|Q5Y0S7|Q5Y0S7_9ALPH",3,587,"UP000137988",594
"342","tr|Q5Y0S8|Q5Y0S8_9ALPH",0,6,"UP000137988",577
"343","tr|Q5Y0S8|Q5Y0S8_9ALPH",1,198,"UP000137988",577
"344","tr|Q5Y0S8|Q5Y0S8_9ALPH",2,562,"UP000137988",577
