"","query_seqname","query_start","mismatches","count","Proteome ID","PLength"
"84","tr|Q5Y0N9|Q5Y0N9_9ALPH",471,3,5,"UP000137988",604
"85","tr|Q5Y0N9|Q5Y0N9_9ALPH",472,2,1,"UP000137988",604
"86","tr|Q5Y0N9|Q5Y0N9_9ALPH",472,3,13,"UP000137988",604
"87","tr|Q5Y0N9|Q5Y0N9_9ALPH",473,3,5,"UP000137988",604
"88","tr|Q5Y0N9|Q5Y0N9_9ALPH",474,3,1,"UP000137988",604
"89","tr|Q5Y0P1|Q5Y0P1_9ALPH",251,3,4,"UP000137988",300
"90","tr|Q5Y0P1|Q5Y0P1_9ALPH",252,3,2,"UP000137988",300
"91","tr|Q5Y0P1|Q5Y0P1_9ALPH",253,3,1,"UP000137988",300
"92","tr|Q5Y0P2|Q5Y0P2_9ALPH",339,3,4,"UP000137988",431
"93","tr|Q5Y0P2|Q5Y0P2_9ALPH",340,3,1,"UP000137988",431
"94","tr|Q5Y0P2|Q5Y0P2_9ALPH",341,3,2,"UP000137988",431
"95","tr|Q5Y0P2|Q5Y0P2_9ALPH",342,3,3,"UP000137988",431
"96","tr|Q5Y0P4|Q5Y0P4_9ALPH",181,3,1,"UP000137988",630
"97","tr|Q5Y0P4|Q5Y0P4_9ALPH",206,3,1,"UP000137988",630
"98","tr|Q5Y0P4|Q5Y0P4_9ALPH",207,3,3,"UP000137988",630
"99","tr|Q5Y0P4|Q5Y0P4_9ALPH",208,3,1,"UP000137988",630
"100","tr|Q5Y0P4|Q5Y0P4_9ALPH",209,3,2,"UP000137988",630
"101","tr|Q5Y0P4|Q5Y0P4_9ALPH",358,3,2,"UP000137988",630
"102","tr|Q5Y0P4|Q5Y0P4_9ALPH",359,3,2,"UP000137988",630
"103","tr|Q5Y0P4|Q5Y0P4_9ALPH",576,3,1,"UP000137988",630
"104","tr|Q5Y0P4|Q5Y0P4_9ALPH",600,3,1,"UP000137988",630
"105","tr|Q5Y0P6|Q5Y0P6_9ALPH",124,3,1,"UP000137988",190
"106","tr|Q5Y0P7|Q5Y0P7_9ALPH",62,3,2,"UP000137988",510
"107","tr|Q5Y0P7|Q5Y0P7_9ALPH",63,3,8,"UP000137988",510
"108","tr|Q5Y0P7|Q5Y0P7_9ALPH",85,3,1,"UP000137988",510
"109","tr|Q5Y0P7|Q5Y0P7_9ALPH",86,2,1,"UP000137988",510
"110","tr|Q5Y0P7|Q5Y0P7_9ALPH",227,3,1,"UP000137988",510
"111","tr|Q5Y0P7|Q5Y0P7_9ALPH",228,3,2,"UP000137988",510
"112","tr|Q5Y0P7|Q5Y0P7_9ALPH",229,3,2,"UP000137988",510
"113","tr|Q5Y0P9|Q5Y0P9_9ALPH",117,3,1,"UP000137988",1053
"114","tr|Q5Y0P9|Q5Y0P9_9ALPH",480,3,4,"UP000137988",1053
"115","tr|Q5Y0P9|Q5Y0P9_9ALPH",481,3,4,"UP000137988",1053
"116","tr|Q5Y0P9|Q5Y0P9_9ALPH",483,3,6,"UP000137988",1053
"117","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",175,3,2,"UP000137988",228
"118","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",176,2,1,"UP000137988",228
"119","tr|Q5Y0Q0|Q5Y0Q0_9ALPH",176,3,7,"UP000137988",228
"120","tr|Q5Y0Q1|Q5Y0Q1_9ALPH",301,3,1,"UP000137988",367
"121","tr|Q5Y0Q3|Q5Y0Q3_9ALPH",209,2,19,"UP000137988",275
"122","tr|Q5Y0Q4|Q5Y0Q4_9ALPH",146,3,1,"UP000137988",488
"123","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",391,3,1,"UP000137988",674
"124","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",498,3,1,"UP000137988",674
"125","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",500,3,1,"UP000137988",674
"126","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",536,3,1,"UP000137988",674
"127","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",541,3,1,"UP000137988",674
"128","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",542,3,1,"UP000137988",674
"129","tr|Q5Y0Q5|Q5Y0Q5_9ALPH",543,3,1,"UP000137988",674
"130","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",20,3,1,"UP000137988",680
"131","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",258,2,1,"UP000137988",680
"132","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",258,3,7,"UP000137988",680
"133","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",259,2,1,"UP000137988",680
"134","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",259,3,6,"UP000137988",680
"135","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",260,3,1,"UP000137988",680
"136","tr|Q5Y0Q6|Q5Y0Q6_9ALPH",261,3,3,"UP000137988",680
"137","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",171,3,8,"UP000137988",381
"138","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",172,3,1,"UP000137988",381
"139","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",182,3,1,"UP000137988",381
"140","tr|Q5Y0Q9|Q5Y0Q9_9ALPH",270,3,2,"UP000137988",381
"141","tr|Q5Y0R0|Q5Y0R0_9ALPH",328,3,1,"UP000137988",438
"142","tr|Q5Y0R0|Q5Y0R0_9ALPH",329,3,1,"UP000137988",438
"143","tr|Q5Y0R0|Q5Y0R0_9ALPH",330,3,1,"UP000137988",438
"144","tr|Q5Y0R1|Q5Y0R1_9ALPH",59,3,1,"UP000137988",484
"145","tr|Q5Y0R4|Q5Y0R4_9ALPH",64,3,4,"UP000137988",459
"146","tr|Q5Y0R5|Q5Y0R5_9ALPH",20,3,1,"UP000137988",1217
"147","tr|Q5Y0R5|Q5Y0R5_9ALPH",46,3,1,"UP000137988",1217
"148","tr|Q5Y0R5|Q5Y0R5_9ALPH",56,3,1,"UP000137988",1217
"149","tr|Q5Y0R5|Q5Y0R5_9ALPH",276,2,1,"UP000137988",1217
"150","tr|Q5Y0R5|Q5Y0R5_9ALPH",276,3,1,"UP000137988",1217
"151","tr|Q5Y0R5|Q5Y0R5_9ALPH",277,3,2,"UP000137988",1217
"152","tr|Q5Y0R5|Q5Y0R5_9ALPH",320,3,1,"UP000137988",1217
"153","tr|Q5Y0R5|Q5Y0R5_9ALPH",558,3,1,"UP000137988",1217
"154","tr|Q5Y0R5|Q5Y0R5_9ALPH",995,3,1,"UP000137988",1217
"155","tr|Q5Y0R6|Q5Y0R6_9ALPH",948,3,1,"UP000137988",3070
"156","tr|Q5Y0R6|Q5Y0R6_9ALPH",949,3,1,"UP000137988",3070
"157","tr|Q5Y0R6|Q5Y0R6_9ALPH",950,3,1,"UP000137988",3070
"158","tr|Q5Y0R6|Q5Y0R6_9ALPH",1164,3,1,"UP000137988",3070
"159","tr|Q5Y0R6|Q5Y0R6_9ALPH",1175,3,1,"UP000137988",3070
"160","tr|Q5Y0R6|Q5Y0R6_9ALPH",1216,3,2,"UP000137988",3070
"161","tr|Q5Y0R6|Q5Y0R6_9ALPH",1217,3,2,"UP000137988",3070
"162","tr|Q5Y0R6|Q5Y0R6_9ALPH",1218,3,2,"UP000137988",3070
"163","tr|Q5Y0R6|Q5Y0R6_9ALPH",1219,3,2,"UP000137988",3070
"164","tr|Q5Y0R6|Q5Y0R6_9ALPH",1220,3,1,"UP000137988",3070
"165","tr|Q5Y0R6|Q5Y0R6_9ALPH",1221,3,6,"UP000137988",3070
"166","tr|Q5Y0R6|Q5Y0R6_9ALPH",1242,3,1,"UP000137988",3070
"167","tr|Q5Y0R6|Q5Y0R6_9ALPH",1253,3,2,"UP000137988",3070
"168","tr|Q5Y0R6|Q5Y0R6_9ALPH",1802,3,1,"UP000137988",3070
"169","tr|Q5Y0R6|Q5Y0R6_9ALPH",1803,3,1,"UP000137988",3070
"170","tr|Q5Y0R6|Q5Y0R6_9ALPH",1804,3,1,"UP000137988",3070
"171","tr|Q5Y0R6|Q5Y0R6_9ALPH",2198,3,2,"UP000137988",3070
"172","tr|Q5Y0R6|Q5Y0R6_9ALPH",2199,3,4,"UP000137988",3070
"173","tr|Q5Y0R6|Q5Y0R6_9ALPH",2201,3,2,"UP000137988",3070
"174","tr|Q5Y0R6|Q5Y0R6_9ALPH",2202,3,6,"UP000137988",3070
"175","tr|Q5Y0R6|Q5Y0R6_9ALPH",2203,3,10,"UP000137988",3070
"176","tr|Q5Y0R6|Q5Y0R6_9ALPH",2274,3,1,"UP000137988",3070
"177","tr|Q5Y0R6|Q5Y0R6_9ALPH",2384,3,1,"UP000137988",3070
"178","tr|Q5Y0R6|Q5Y0R6_9ALPH",2385,3,1,"UP000137988",3070
"179","tr|Q5Y0R6|Q5Y0R6_9ALPH",2386,3,1,"UP000137988",3070
"180","tr|Q5Y0R6|Q5Y0R6_9ALPH",2387,3,2,"UP000137988",3070
"181","tr|Q5Y0R6|Q5Y0R6_9ALPH",2388,2,1,"UP000137988",3070
"182","tr|Q5Y0R6|Q5Y0R6_9ALPH",2388,3,2,"UP000137988",3070
"183","tr|Q5Y0R6|Q5Y0R6_9ALPH",2887,3,1,"UP000137988",3070
"184","tr|Q5Y0R8|Q5Y0R8_9ALPH",104,3,1,"UP000137988",266
"185","tr|Q5Y0R8|Q5Y0R8_9ALPH",174,3,1,"UP000137988",266
"186","tr|Q5Y0S0|Q5Y0S0_9ALPH",81,3,12,"UP000137988",590
"187","tr|Q5Y0S0|Q5Y0S0_9ALPH",82,3,2,"UP000137988",590
"188","tr|Q5Y0S0|Q5Y0S0_9ALPH",83,3,5,"UP000137988",590
"189","tr|Q5Y0S0|Q5Y0S0_9ALPH",84,3,1,"UP000137988",590
"190","tr|Q5Y0S2|Q5Y0S2_9ALPH",7,2,1,"UP000137988",1226
"191","tr|Q5Y0S2|Q5Y0S2_9ALPH",7,3,4,"UP000137988",1226
"192","tr|Q5Y0S2|Q5Y0S2_9ALPH",8,1,1,"UP000137988",1226
"193","tr|Q5Y0S2|Q5Y0S2_9ALPH",8,2,1,"UP000137988",1226
"194","tr|Q5Y0S2|Q5Y0S2_9ALPH",8,3,14,"UP000137988",1226
"195","tr|Q5Y0S2|Q5Y0S2_9ALPH",9,1,1,"UP000137988",1226
"196","tr|Q5Y0S2|Q5Y0S2_9ALPH",9,3,5,"UP000137988",1226
"197","tr|Q5Y0S2|Q5Y0S2_9ALPH",643,3,3,"UP000137988",1226
"198","tr|Q5Y0S2|Q5Y0S2_9ALPH",652,3,2,"UP000137988",1226
"199","tr|Q5Y0S2|Q5Y0S2_9ALPH",663,3,1,"UP000137988",1226
"200","tr|Q5Y0S2|Q5Y0S2_9ALPH",817,3,1,"UP000137988",1226
"201","tr|Q5Y0S2|Q5Y0S2_9ALPH",818,3,1,"UP000137988",1226
"202","tr|Q5Y0S2|Q5Y0S2_9ALPH",978,3,1,"UP000137988",1226
"203","tr|Q5Y0S3|Q5Y0S3_9ALPH",299,3,2,"UP000137988",1196
"204","tr|Q5Y0S3|Q5Y0S3_9ALPH",849,3,1,"UP000137988",1196
"205","tr|Q5Y0S3|Q5Y0S3_9ALPH",851,3,1,"UP000137988",1196
"206","tr|Q5Y0S3|Q5Y0S3_9ALPH",930,3,3,"UP000137988",1196
"207","tr|Q5Y0S4|Q5Y0S4_9ALPH",441,3,1,"UP000137988",784
"208","tr|Q5Y0S4|Q5Y0S4_9ALPH",465,3,1,"UP000137988",784
"209","tr|Q5Y0S4|Q5Y0S4_9ALPH",466,3,4,"UP000137988",784
"210","tr|Q5Y0S4|Q5Y0S4_9ALPH",467,3,3,"UP000137988",784
"211","tr|Q5Y0S5|Q5Y0S5_9ALPH",26,3,11,"UP000137988",885
"212","tr|Q5Y0S5|Q5Y0S5_9ALPH",27,2,1,"UP000137988",885
"213","tr|Q5Y0S5|Q5Y0S5_9ALPH",27,3,25,"UP000137988",885
"214","tr|Q5Y0S5|Q5Y0S5_9ALPH",28,3,19,"UP000137988",885
"215","tr|Q5Y0S5|Q5Y0S5_9ALPH",391,3,1,"UP000137988",885
"216","tr|Q5Y0S6|Q5Y0S6_9ALPH",34,3,1,"UP000137988",292
"217","tr|Q5Y0S6|Q5Y0S6_9ALPH",56,3,1,"UP000137988",292
"218","tr|Q5Y0S6|Q5Y0S6_9ALPH",57,3,1,"UP000137988",292
"219","tr|Q5Y0S6|Q5Y0S6_9ALPH",58,3,1,"UP000137988",292
"220","tr|Q5Y0S6|Q5Y0S6_9ALPH",229,3,2,"UP000137988",292
"221","tr|Q5Y0S6|Q5Y0S6_9ALPH",237,3,6,"UP000137988",292
"222","tr|Q5Y0S6|Q5Y0S6_9ALPH",238,3,4,"UP000137988",292
"223","tr|Q5Y0S6|Q5Y0S6_9ALPH",248,3,1,"UP000137988",292
"224","tr|Q5Y0S7|Q5Y0S7_9ALPH",336,3,1,"UP000137988",594
"225","tr|Q5Y0S7|Q5Y0S7_9ALPH",358,3,1,"UP000137988",594
"226","tr|Q5Y0S7|Q5Y0S7_9ALPH",359,3,1,"UP000137988",594
"227","tr|Q5Y0S7|Q5Y0S7_9ALPH",360,3,1,"UP000137988",594
"228","tr|Q5Y0S7|Q5Y0S7_9ALPH",531,3,2,"UP000137988",594
"229","tr|Q5Y0S7|Q5Y0S7_9ALPH",539,3,6,"UP000137988",594
"230","tr|Q5Y0S7|Q5Y0S7_9ALPH",540,3,4,"UP000137988",594
"231","tr|Q5Y0S7|Q5Y0S7_9ALPH",550,3,1,"UP000137988",594
"232","tr|Q5Y0S8|Q5Y0S8_9ALPH",103,3,9,"UP000137988",577
"233","tr|Q5Y0S8|Q5Y0S8_9ALPH",104,2,1,"UP000137988",577
"234","tr|Q5Y0S8|Q5Y0S8_9ALPH",104,3,79,"UP000137988",577
"235","tr|Q5Y0S8|Q5Y0S8_9ALPH",105,2,2,"UP000137988",577
"236","tr|Q5Y0S8|Q5Y0S8_9ALPH",105,3,80,"UP000137988",577
"237","tr|Q5Y0S8|Q5Y0S8_9ALPH",106,3,6,"UP000137988",577
"238","tr|Q5Y0S8|Q5Y0S8_9ALPH",107,3,1,"UP000137988",577
"239","tr|Q5Y0S8|Q5Y0S8_9ALPH",108,3,1,"UP000137988",577
"240","tr|Q5Y0S8|Q5Y0S8_9ALPH",114,3,1,"UP000137988",577
"241","tr|Q5Y0S8|Q5Y0S8_9ALPH",116,3,1,"UP000137988",577
"242","tr|Q5Y0S8|Q5Y0S8_9ALPH",117,3,2,"UP000137988",577
"243","tr|Q5Y0S8|Q5Y0S8_9ALPH",118,3,3,"UP000137988",577
"244","tr|Q5Y0S8|Q5Y0S8_9ALPH",119,2,1,"UP000137988",577
"245","tr|Q5Y0S8|Q5Y0S8_9ALPH",119,3,5,"UP000137988",577
"246","tr|Q5Y0S8|Q5Y0S8_9ALPH",120,2,1,"UP000137988",577
"247","tr|Q5Y0S8|Q5Y0S8_9ALPH",120,3,4,"UP000137988",577
"248","tr|Q5Y0S8|Q5Y0S8_9ALPH",121,3,4,"UP000137988",577
"249","tr|Q5Y0S8|Q5Y0S8_9ALPH",122,3,7,"UP000137988",577
"250","tr|Q5Y0S8|Q5Y0S8_9ALPH",123,2,1,"UP000137988",577
"251","tr|Q5Y0S8|Q5Y0S8_9ALPH",123,3,13,"UP000137988",577
"252","tr|Q5Y0S8|Q5Y0S8_9ALPH",531,3,1,"UP000137988",577
"253","tr|Q5Y0T0|Q5Y0T0_9ALPH",52,3,1,"UP000137988",378
"254","tr|Q5Y0T0|Q5Y0T0_9ALPH",56,3,1,"UP000137988",378
"255","tr|Q5Y0T0|Q5Y0T0_9ALPH",57,3,2,"UP000137988",378
"256","tr|Q5Y0T0|Q5Y0T0_9ALPH",58,3,1,"UP000137988",378
"257","tr|Q5Y0T0|Q5Y0T0_9ALPH",359,3,1,"UP000137988",378
"258","tr|Q5Y0T0|Q5Y0T0_9ALPH",360,3,1,"UP000137988",378
"259","tr|Q5Y0T0|Q5Y0T0_9ALPH",361,3,3,"UP000137988",378
"260","tr|Q5Y0T0|Q5Y0T0_9ALPH",362,3,1,"UP000137988",378
"261","tr|Q5Y0T0|Q5Y0T0_9ALPH",363,3,2,"UP000137988",378
"262","tr|Q5Y0T0|Q5Y0T0_9ALPH",364,3,3,"UP000137988",378
"263","tr|Q5Y0T0|Q5Y0T0_9ALPH",365,3,2,"UP000137988",378
"264","tr|Q5Y0T0|Q5Y0T0_9ALPH",366,3,1,"UP000137988",378
"265","tr|Q5Y0T1|Q5Y0T1_9ALPH",11,3,1,"UP000137988",863
"266","tr|Q5Y0T1|Q5Y0T1_9ALPH",12,3,2,"UP000137988",863
"267","tr|Q5Y0T1|Q5Y0T1_9ALPH",20,3,1,"UP000137988",863
"268","tr|Q5Y0T1|Q5Y0T1_9ALPH",21,3,3,"UP000137988",863
"269","tr|Q5Y0T1|Q5Y0T1_9ALPH",22,3,2,"UP000137988",863
"270","tr|Q5Y0T1|Q5Y0T1_9ALPH",23,3,1,"UP000137988",863
"271","tr|Q5Y0T1|Q5Y0T1_9ALPH",317,3,1,"UP000137988",863
"272","tr|Q5Y0T2|Q5Y0T2_9ALPH",315,3,1,"UP000137988",526
"273","tr|Q5Y0T6|Q5Y0T6_9ALPH",32,3,1,"UP000137988",703
"274","tr|Q5Y0T6|Q5Y0T6_9ALPH",186,3,37,"UP000137988",703
"275","tr|Q5Y0T6|Q5Y0T6_9ALPH",187,2,16,"UP000137988",703
"276","tr|Q5Y0T6|Q5Y0T6_9ALPH",187,3,122,"UP000137988",703
"277","tr|Q5Y0T6|Q5Y0T6_9ALPH",188,2,78,"UP000137988",703
"278","tr|Q5Y0T6|Q5Y0T6_9ALPH",188,3,141,"UP000137988",703
"279","tr|Q5Y0T6|Q5Y0T6_9ALPH",189,2,3,"UP000137988",703
"280","tr|Q5Y0T6|Q5Y0T6_9ALPH",189,3,106,"UP000137988",703
"281","tr|Q5Y0T6|Q5Y0T6_9ALPH",190,2,1,"UP000137988",703
"282","tr|Q5Y0T6|Q5Y0T6_9ALPH",190,3,20,"UP000137988",703
"283","tr|Q5Y0T6|Q5Y0T6_9ALPH",191,3,16,"UP000137988",703
"284","tr|Q5Y0T6|Q5Y0T6_9ALPH",192,2,1,"UP000137988",703
"285","tr|Q5Y0T6|Q5Y0T6_9ALPH",192,3,95,"UP000137988",703
"286","tr|Q5Y0T6|Q5Y0T6_9ALPH",193,2,1,"UP000137988",703
"287","tr|Q5Y0T6|Q5Y0T6_9ALPH",193,3,26,"UP000137988",703
"288","tr|Q5Y0T6|Q5Y0T6_9ALPH",194,3,2,"UP000137988",703
"289","tr|Q5Y0T6|Q5Y0T6_9ALPH",195,3,3,"UP000137988",703
"290","tr|Q5Y0T6|Q5Y0T6_9ALPH",197,3,5,"UP000137988",703
"291","tr|Q5Y0T6|Q5Y0T6_9ALPH",198,3,6,"UP000137988",703
"292","tr|Q5Y0T6|Q5Y0T6_9ALPH",199,3,3,"UP000137988",703
"293","tr|Q5Y0T6|Q5Y0T6_9ALPH",200,3,4,"UP000137988",703
"294","tr|Q5Y0T6|Q5Y0T6_9ALPH",201,3,11,"UP000137988",703
"295","tr|Q5Y0T6|Q5Y0T6_9ALPH",202,2,1,"UP000137988",703
"296","tr|Q5Y0T6|Q5Y0T6_9ALPH",202,3,22,"UP000137988",703
"297","tr|Q5Y0T6|Q5Y0T6_9ALPH",203,2,4,"UP000137988",703
"298","tr|Q5Y0T6|Q5Y0T6_9ALPH",203,3,15,"UP000137988",703
"299","tr|Q5Y0T6|Q5Y0T6_9ALPH",204,2,3,"UP000137988",703
"300","tr|Q5Y0T6|Q5Y0T6_9ALPH",204,3,12,"UP000137988",703
"301","tr|Q5Y0T6|Q5Y0T6_9ALPH",205,2,1,"UP000137988",703
"302","tr|Q5Y0T6|Q5Y0T6_9ALPH",205,3,14,"UP000137988",703
"303","tr|Q5Y0T6|Q5Y0T6_9ALPH",206,3,16,"UP000137988",703
"304","tr|Q5Y0T6|Q5Y0T6_9ALPH",207,3,12,"UP000137988",703
"305","tr|Q5Y0T6|Q5Y0T6_9ALPH",208,3,4,"UP000137988",703
"306","tr|Q5Y0T6|Q5Y0T6_9ALPH",209,3,4,"UP000137988",703
"307","tr|Q5Y0T6|Q5Y0T6_9ALPH",210,3,2,"UP000137988",703
"308","tr|Q5Y0T6|Q5Y0T6_9ALPH",211,2,1,"UP000137988",703
"309","tr|Q5Y0T6|Q5Y0T6_9ALPH",211,3,3,"UP000137988",703
